protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT813_3_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	127	331	126
PRT813_3_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	107	232	107
PRT813_3_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	103	331	95
PRT813_3_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	84	177	77
PRT813_3_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	79	180	76
PRT813_3_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	73	174	73
PRT813_3_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	71	166	54
PRT813_3_P35580	P35580	MYH10_HUMAN	Myosin-10	Representative isoform	71	192	50
PRT813_3_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	67	229	53
PRT813_3_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	65	84	62
PRT813_3_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	63	130	63
PRT813_3_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	53	111	53
PRT813_3_P46013	P46013	KI67_HUMAN	Proliferation marker protein Ki-67	Representative isoform	50	68	50
PRT813_3_Q08211	Q08211	DHX9_HUMAN	ATP-dependent RNA helicase A	Representative isoform	49	166	49
PRT813_3_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	48	624	48
PRT813_3_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	Representative isoform	45	49	45
PRT813_3_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	41	203	19
PRT813_3_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	40	72	31
PRT813_3_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	39	117	39
PRT813_3_P78347	P78347	GTF2I_HUMAN	General transcription factor II-I	Representative isoform	38	108	36
PRT813_3_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	38	82	38
PRT813_3_Q15029	Q15029	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component	Representative isoform	37	83	36
PRT813_3_Q14839	Q14839	CHD4_HUMAN	Chromodomain-helicase-DNA-binding protein 4	Representative isoform	37	62	27
PRT813_3_Q9UBC3	Q9UBC3	DNM3B_HUMAN	DNA (cytosine-5)-methyltransferase 3B	Representative isoform	36	143	34
PRT813_3_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	36	51	36
PRT813_3_Q12906	Q12906	ILF3_HUMAN	Interleukin enhancer-binding factor 3	Representative isoform	36	103	33
PRT813_3_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	35	312	35
PRT813_3_P12814	P12814	ACTN1_HUMAN	Alpha-actinin-1	Representative isoform	34	72	21
PRT813_3_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	34	83	23
PRT813_3_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	34	115	34
PRT813_3_Q9NYU2	Q9NYU2	UGGG1_HUMAN	UDP-glucose:glycoprotein glucosyltransferase 1	Representative isoform	34	60	33
PRT813_3_Q5UIP0	Q5UIP0	RIF1_HUMAN	Telomere-associated protein RIF1	Representative isoform	33	55	33
PRT813_3_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	32	98	29
PRT813_3_P35221	P35221	CTNA1_HUMAN	Catenin alpha-1	Representative isoform	32	83	23
PRT813_3_Q02880	Q02880	TOP2B_HUMAN	DNA topoisomerase 2-beta	Representative isoform	32	60	23
PRT813_3_Q9P2E9	Q9P2E9	RRBP1_HUMAN	Ribosome-binding protein 1	Representative isoform	31	54	31
PRT813_3_Q86UP2	Q86UP2	KTN1_HUMAN	Kinectin	Representative isoform	31	42	31
PRT813_3_Q15393	Q15393	SF3B3_HUMAN	Splicing factor 3B subunit 3	Representative isoform	31	80	31
PRT813_3_Q86VP6	Q86VP6	CAND1_HUMAN	Cullin-associated NEDD8-dissociated protein 1	Representative isoform	31	73	30
PRT813_3_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	31	115	30
PRT813_3_Q14008	Q14008	CKAP5_HUMAN	Cytoskeleton-associated protein 5	Representative isoform	30	44	30
PRT813_3_P51659	P51659	DHB4_HUMAN	Peroxisomal multifunctional enzyme type 2	Representative isoform	30	85	30
PRT813_3_Q07157	Q07157	ZO1_HUMAN	Tight junction protein ZO-1	Representative isoform	30	60	30
PRT813_3_Q9NR30	Q9NR30	DDX21_HUMAN	Nucleolar RNA helicase 2	Representative isoform	30	82	28
PRT813_3_Q9BQG0	Q9BQG0	MBB1A_HUMAN	Myb-binding protein 1A	Representative isoform	30	73	30
PRT813_3_Q8WXH0	Q8WXH0	SYNE2_HUMAN	Nesprin-2	Representative isoform	30	39	29
PRT813_3_P25205	P25205	MCM3_HUMAN	DNA replication licensing factor MCM3	Representative isoform	30	83	29
PRT813_3_P51532	P51532	SMCA4_HUMAN	Transcription activator BRG1	Representative isoform	30	51	19
PRT813_3_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	29	157	20
PRT813_3_Q00839	Q00839	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	29	152	29
PRT813_3_O75694	O75694	NU155_HUMAN	Nuclear pore complex protein Nup155	Representative isoform	29	66	29
PRT813_3_Q13263	Q13263	TIF1B_HUMAN	Transcription intermediary factor 1-beta	Representative isoform	29	128	29
PRT813_3_P52701	P52701	MSH6_HUMAN	DNA mismatch repair protein Msh6	Representative isoform	29	50	29
PRT813_3_P25705	P25705	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial	Representative isoform	28	175	28
PRT813_3_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	Representative isoform	28	72	19
PRT813_3_Q5T4S7	Q5T4S7	UBR4_HUMAN	E3 ubiquitin-protein ligase UBR4	Representative isoform	28	48	28
PRT813_3_P50990	P50990	TCPQ_HUMAN	T-complex protein 1 subunit theta	Representative isoform	28	71	28
PRT813_3_P52272	P52272	HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	28	105	28
PRT813_3_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	28	43	28
PRT813_3_Q92841	Q92841	DDX17_HUMAN	Probable ATP-dependent RNA helicase DDX17	Representative isoform	28	74	19
PRT813_3_Q92896	Q92896	GSLG1_HUMAN	Golgi apparatus protein 1	Representative isoform	27	48	27
PRT813_3_Q14789	Q14789	GOGB1_HUMAN	Golgin subfamily B member 1	Representative isoform	27	31	27
PRT813_3_P43243	P43243	MATR3_HUMAN	Matrin-3	Representative isoform	27	108	27
PRT813_3_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	27	82	21
PRT813_3_P05023	P05023	AT1A1_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-1	Representative isoform	27	62	16
PRT813_3_O00410	O00410	IPO5_HUMAN	Importin-5	Representative isoform	27	63	26
PRT813_3_Q9H0A0	Q9H0A0	NAT10_HUMAN	RNA cytidine acetyltransferase	Representative isoform	27	60	27
PRT813_3_Q93008	Q93008	USP9X_HUMAN	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	Representative isoform	26	30	16
PRT813_3_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	26	50	26
PRT813_3_P33993	P33993	MCM7_HUMAN	DNA replication licensing factor MCM7	Representative isoform	26	50	26
PRT813_3_Q16891	Q16891	MIC60_HUMAN	MICOS complex subunit MIC60	Representative isoform	26	52	26
PRT813_3_P12956	P12956	XRCC6_HUMAN	X-ray repair cross-complementing protein 6	Representative isoform	26	98	26
PRT813_3_Q14974	Q14974	IMB1_HUMAN	Importin subunit beta-1	Representative isoform	25	76	25
