protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT793_2_Q8BTI8	Q8BTI8	SRRM2_MOUSE	Serine/arginine repetitive matrix protein 2	Representative isoform	25	66	24
PRT793_2_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	Representative isoform	10	12	8
PRT793_2_P48678	P48678	LMNA_MOUSE	Prelamin-A/C	Representative isoform	10	12	8
PRT793_2_Q8CGN5	Q8CGN5	PLIN1_MOUSE	Perilipin-1	Representative isoform	9	38	4
PRT793_2_Q8K019	Q8K019	BCLF1_MOUSE	Bcl-2-associated transcription factor 1	Representative isoform	9	16	0
PRT793_2_Q52KI8	Q52KI8	SRRM1_MOUSE	Serine/arginine repetitive matrix protein 1	Representative isoform	9	29	0
PRT793_2_Q3UMF0	Q3UMF0	COBL1_MOUSE	Cordon-bleu protein-like 1	Representative isoform	7	10	0
PRT793_2_Q6PGL7	Q6PGL7	WASC2_MOUSE	WASH complex subunit 2	Representative isoform	7	8	0
PRT793_2_Q8C0T5	Q8C0T5	SI1L1_MOUSE	Signal-induced proliferation-associated 1-like protein 1	Representative isoform	6	8	0
PRT793_2_Q5HZI1	Q5HZI1	MTUS1_MOUSE	Microtubule-associated tumor suppressor 1 homolog	Representative isoform	5	16	0
PRT793_2_P57776	P57776	EF1D_MOUSE	Elongation factor 1-delta	Representative isoform	5	11	0
PRT793_2_O88569	O88569	ROA2_MOUSE	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	5	5	3
PRT793_2_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	5	20	5
PRT793_2_Q9D6R2	Q9D6R2	IDH3A_MOUSE	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	Representative isoform	5	6	0
PRT793_2_P27546	P27546	MAP4_MOUSE	Microtubule-associated protein 4	Representative isoform	5	6	2
PRT793_2_Q9JKB3	Q9JKB3	YBOX3_MOUSE	Y-box-binding protein 3	Representative isoform	5	8	4
PRT793_2_Q9JIX8	Q9JIX8	ACINU_MOUSE	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	5	13	0
PRT793_2_Q8BFR5	Q8BFR5	EFTU_MOUSE	Elongation factor Tu, mitochondrial	Representative isoform	5	5	2
PRT793_2_Q99L88	Q99L88	SNTB1_MOUSE	Beta-1-syntrophin	Representative isoform	4	6	4
PRT793_2_P54310	P54310	LIPS_MOUSE	Hormone-sensitive lipase	Representative isoform	4	8	0
PRT793_2_Q60597	Q60597	ODO1_MOUSE	2-oxoglutarate dehydrogenase, mitochondrial	Representative isoform	4	4	0
PRT793_2_Q9Z0R4	Q9Z0R4	ITSN1_MOUSE	Intersectin-1	Representative isoform	4	8	0
PRT793_2_Q8BGU5	Q8BGU5	CCNY_MOUSE	Cyclin-Y	Representative isoform	4	5	4
PRT793_2_P97379	P97379	G3BP2_MOUSE	Ras GTPase-activating protein-binding protein 2	Representative isoform	4	14	3
PRT793_2_Q62318	Q62318	TIF1B_MOUSE	Transcription intermediary factor 1-beta	Representative isoform	4	4	4
PRT793_2_Q60932	Q60932	VDAC1_MOUSE	Voltage-dependent anion-selective channel protein 1	Representative isoform	4	5	0
PRT793_2_O70305	O70305	ATX2_MOUSE	Ataxin-2	Representative isoform	4	6	0
PRT793_2_Q62261	Q62261	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1	Representative isoform	4	13	4
PRT793_2_Q6PDH0	Q6PDH0	PHLB1_MOUSE	Pleckstrin homology-like domain family B member 1	Representative isoform	4	4	0
PRT793_2_Q8K4L3	Q8K4L3	SVIL_MOUSE	Supervillin	Representative isoform	4	6	0
PRT793_2_P70399	P70399	TP53B_MOUSE	TP53-binding protein 1	Representative isoform	4	4	0
PRT793_2_A3KGS3	A3KGS3	RGPA2_MOUSE	Ral GTPase-activating protein subunit alpha-2	Representative isoform	3	5	0
PRT793_2_P97434	P97434	MPRIP_MOUSE	Myosin phosphatase Rho-interacting protein	Representative isoform	3	4	0
PRT793_2_Q3TZZ7	Q3TZZ7	ESYT2_MOUSE	Extended synaptotagmin-2	Representative isoform	3	10	3
PRT793_2_Q9QYC0	Q9QYC0	ADDA_MOUSE	Alpha-adducin	Representative isoform	3	5	0
PRT793_2_Q9CZ44	Q9CZ44	NSF1C_MOUSE	NSFL1 cofactor p47	Representative isoform	3	4	1
PRT793_2_Q9D824	Q9D824	FIP1_MOUSE	Pre-mRNA 3'-end-processing factor FIP1	Representative isoform	3	5	3
PRT793_2_Q9CY58	Q9CY58	PAIRB_MOUSE	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	3	7	1
PRT793_2_Q9CQV8	Q9CQV8	1433B_MOUSE	14-3-3 protein beta/alpha	Representative isoform	3	8	1
PRT793_2_Q6P9Q6	Q6P9Q6	FKB15_MOUSE	FK506-binding protein 15	Representative isoform	3	4	2
PRT793_2_Q8R1A4	Q8R1A4	DOCK7_MOUSE	Dedicator of cytokinesis protein 7	Representative isoform	3	4	0
PRT793_2_A2AN08	A2AN08	UBR4_MOUSE	E3 ubiquitin-protein ligase UBR4	Representative isoform	3	3	1
PRT793_2_Q4VA53	Q4VA53	PDS5B_MOUSE	Sister chromatid cohesion protein PDS5 homolog B	Representative isoform	3	4	0
PRT793_2_Q9D0L8	Q9D0L8	MCES_MOUSE	mRNA cap guanine-N7 methyltransferase	Representative isoform	3	3	0
PRT793_2_Q8BKC8	Q8BKC8	PI4KB_MOUSE	Phosphatidylinositol 4-kinase beta	Representative isoform	3	4	0
PRT793_2_Q9R020	Q9R020	ZRAB2_MOUSE	Zinc finger Ran-binding domain-containing protein 2	Representative isoform	3	3	0
PRT793_2_Q80U58	Q80U58	PUM2_MOUSE	Pumilio homolog 2	Representative isoform	3	5	0
PRT793_2_Q91ZU6	Q91ZU6	DYST_MOUSE	Dystonin	Representative isoform	3	4	0
PRT793_2_P52480	P52480	KPYM_MOUSE	Pyruvate kinase PKM	Representative isoform	3	3	1
PRT793_2_Q0VBL3	Q0VBL3	RBM15_MOUSE	RNA-binding protein 15	Representative isoform	3	5	3
PRT793_2_Q8CAQ8	Q8CAQ8	MIC60_MOUSE	MICOS complex subunit Mic60	Representative isoform	3	4	0
PRT793_2_Q924A2	Q924A2	CIC_MOUSE	Protein capicua homolog	Representative isoform	3	3	1
PRT793_2_O88343	O88343	S4A4_MOUSE	Electrogenic sodium bicarbonate cotransporter 1	Representative isoform	3	8	0
PRT793_2_P16546	P16546	SPTN1_MOUSE	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	3	5	0
PRT793_2_O08715	O08715	AKAP1_MOUSE	A-kinase anchor protein 1, mitochondrial	Representative isoform	3	4	3
PRT793_2_Q8BJ05	Q8BJ05	ZC3HE_MOUSE	Zinc finger CCCH domain-containing protein 14	Representative isoform	2	2	2
PRT793_2_Q80TH2	Q80TH2	ERBIN_MOUSE	Erbin	Representative isoform	2	2	0
PRT793_2_Q8K2K6	Q8K2K6	AGFG1_MOUSE	Arf-GAP domain and FG repeat-containing protein 1	Representative isoform	2	2	0
PRT793_2_Q9D2E2	Q9D2E2	TOE1_MOUSE	Target of EGR1 protein 1	Representative isoform	2	5	2
PRT793_2_Q5SWU9	Q5SWU9	ACACA_MOUSE	Acetyl-CoA carboxylase 1	Representative isoform	2	12	0
PRT793_2_Q5F2E7	Q5F2E7	NUFP2_MOUSE	Nuclear fragile X mental retardation-interacting protein 2	Representative isoform	2	3	2
PRT793_2_Q99P72	Q99P72	RTN4_MOUSE	Reticulon-4	Representative isoform	2	2	2
PRT793_2_Q9QYR6	Q9QYR6	MAP1A_MOUSE	Microtubule-associated protein 1A	Representative isoform	2	2	0
PRT793_2_E9Q5C9	E9Q5C9	NOLC1_MOUSE	Nucleolar and coiled-body phosphoprotein 1	Representative isoform	2	4	0
PRT793_2_Q9D2G2	Q9D2G2	ODO2_MOUSE	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	Representative isoform	2	2	2
PRT793_2_Q5I012	Q5I012	S38AA_MOUSE	Putative sodium-coupled neutral amino acid transporter 10	Representative isoform	2	3	0
PRT793_2_O89032	O89032	SPD2A_MOUSE	SH3 and PX domain-containing protein 2A	Representative isoform	2	3	0
PRT793_2_Q922B9	Q922B9	ITPI2_MOUSE	Protein ITPRID2	Representative isoform	2	2	0
PRT793_2_Q9R0Z9	Q9R0Z9	RHG07_MOUSE	Rho GTPase-activating protein 7	Representative isoform	2	2	0
PRT793_2_Q6NZJ6	Q6NZJ6	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	2	4	0
PRT793_2_Q8C079	Q8C079	STRP1_MOUSE	Striatin-interacting protein 1	Representative isoform	2	7	2
PRT793_2_A2AIV2	A2AIV2	VIR_MOUSE	Protein virilizer homolog	Representative isoform	2	2	0
PRT793_2_P19426	P19426	NELFE_MOUSE	Negative elongation factor E	Representative isoform	2	2	0
PRT793_2_Q99KG3	Q99KG3	RBM10_MOUSE	RNA-binding protein 10	Representative isoform	2	3	2
PRT793_2_Q9Z204	Q9Z204	HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	2	3	2
PRT793_2_Q3B7Z2	Q3B7Z2	OSBP1_MOUSE	Oxysterol-binding protein 1	Representative isoform	2	6	2
PRT793_2_Q9EPJ9	Q9EPJ9	ARFG1_MOUSE	ADP-ribosylation factor GTPase-activating protein 1	Representative isoform	2	2	0
PRT793_2_Q61029	Q61029	LAP2B_MOUSE	Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma	Representative isoform	2	4	0
