protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT823_3_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	10	42	3
PRT823_3_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	8	36	5
PRT823_3_P06733	P06733	ENOA_HUMAN	Alpha-enolase	Representative isoform	8	29	7
PRT823_3_P06748	P06748	NPM_HUMAN	Nucleophosmin	Representative isoform	6	23	6
PRT823_3_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	5	22	5
PRT823_3_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	5	14	4
PRT823_3_P00338	P00338	LDHA_HUMAN	L-lactate dehydrogenase A chain	Representative isoform	5	21	3
PRT823_3_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	Representative isoform	4	18	0
PRT823_3_P62937	P62937	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A	Representative isoform	4	15	4
PRT823_3_P60842	P60842	IF4A1_HUMAN	Eukaryotic initiation factor 4A-I	Representative isoform	3	10	2
PRT823_3_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	3	18	3
PRT823_3_P25205	P25205	MCM3_HUMAN	DNA replication licensing factor MCM3	Representative isoform	3	9	3
PRT823_3_P62258	P62258	1433E_HUMAN	14-3-3 protein epsilon	Representative isoform	3	40	3
PRT823_3_P31327	P31327	CPSM_HUMAN	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Representative isoform	3	4	3
PRT823_3_P45880	P45880	VDAC2_HUMAN	Voltage-dependent anion-selective channel protein 2	Representative isoform	3	5	3
PRT823_3_P60174	P60174	TPIS_HUMAN	Triosephosphate isomerase	Representative isoform	3	8	3
PRT823_3_P08195	P08195	4F2_HUMAN	4F2 cell-surface antigen heavy chain	Representative isoform	3	8	3
PRT823_3_P68363	P68363	TBA1B_HUMAN	Tubulin alpha-1B chain	Representative isoform	3	21	0
PRT823_3_P23381	P23381	SYWC_HUMAN	Tryptophan--tRNA ligase, cytoplasmic	Representative isoform	2	8	2
PRT823_3_P50395	P50395	GDIB_HUMAN	Rab GDP dissociation inhibitor beta	Representative isoform	2	8	1
PRT823_3_P31946	P31946	1433B_HUMAN	14-3-3 protein beta/alpha	Representative isoform	2	43	2
PRT823_3_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	2	11	2
PRT823_3_P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta	Representative isoform	2	35	2
PRT823_3_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	Representative isoform	2	10	2
PRT823_3_P31947	P31947	1433S_HUMAN	14-3-3 protein sigma	Representative isoform	2	12	2
PRT823_3_P78371	P78371	TCPB_HUMAN	T-complex protein 1 subunit beta	Representative isoform	2	2	2
PRT823_3_Q00839	Q00839	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	2	6	2
PRT823_3_Q9UPR0	Q9UPR0	PLCL2_HUMAN	Inactive phospholipase C-like protein 2	Representative isoform	2	11	2
PRT823_3_O43852	O43852	CALU_HUMAN	Calumenin	Representative isoform	2	10	2
PRT823_3_Q9ULX6	Q9ULX6	AKP8L_HUMAN	A-kinase anchor protein 8-like	Representative isoform	2	5	2
PRT823_3_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	2	7	2
PRT823_3_Q9H1E3	Q9H1E3	NUCKS_HUMAN	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	Representative isoform	2	22	2
PRT823_3_Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	Representative isoform	2	10	2
PRT823_3_Q9BQA1	Q9BQA1	MEP50_HUMAN	Methylosome protein 50	Representative isoform	2	9	2
PRT823_3_P55060	P55060	XPO2_HUMAN	Exportin-2	Representative isoform	1	3	1
PRT823_3_P55084	P55084	ECHB_HUMAN	Trifunctional enzyme subunit beta, mitochondrial	Representative isoform	1	3	1
PRT823_3_P00505	P00505	AATM_HUMAN	Aspartate aminotransferase, mitochondrial	Representative isoform	1	2	1
PRT823_3_O43432	O43432	IF4G3_HUMAN	Eukaryotic translation initiation factor 4 gamma 3	Representative isoform	1	2	0
PRT823_3_Q86TC9	Q86TC9	MYPN_HUMAN	Myopalladin	Representative isoform	1	3	1
PRT823_3_P35221	P35221	CTNA1_HUMAN	Catenin alpha-1	Representative isoform	1	10	1
PRT823_3_Q08J23	Q08J23	NSUN2_HUMAN	RNA cytosine C(5)-methyltransferase NSUN2	Representative isoform	1	3	1
PRT823_3_Q9HB09	Q9HB09	B2L12_HUMAN	Bcl-2-like protein 12	Representative isoform	1	2	1
PRT823_3_O75534	O75534	CSDE1_HUMAN	Cold shock domain-containing protein E1	Representative isoform	1	4	1
PRT823_3_P16949	P16949	STMN1_HUMAN	Stathmin	Representative isoform	1	12	1
PRT823_3_Q53EL6	Q53EL6	PDCD4_HUMAN	Programmed cell death protein 4	Representative isoform	1	2	1
PRT823_3_P60866	P60866	RS20_HUMAN	40S ribosomal protein S20	Representative isoform	1	2	1
PRT823_3_P11177	P11177	ODPB_HUMAN	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	Representative isoform	1	3	1
PRT823_3_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	Representative isoform	1	6	1
PRT823_3_Q9ULD2	Q9ULD2	MTUS1_HUMAN	Microtubule-associated tumor suppressor 1	Representative isoform	1	1	1
PRT823_3_P49915	P49915	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing]	Representative isoform	1	5	1
PRT823_3_Q9H3K6	Q9H3K6	BOLA2_HUMAN	BolA-like protein 2	Representative isoform	1	5	1
PRT823_3_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	1	4	1
PRT823_3_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	1	3	1
PRT823_3_O95394	O95394	AGM1_HUMAN	Phosphoacetylglucosamine mutase	Representative isoform	1	3	1
