protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT798_4_P31327	P31327	CPSM_HUMAN	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Representative isoform	59	262	59
PRT798_4_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	59	425	27
PRT798_4_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	50	140	50
PRT798_4_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	50	322	35
PRT798_4_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	49	156	48
PRT798_4_P31948	P31948	STIP1_HUMAN	Stress-induced-phosphoprotein 1	Representative isoform	41	137	40
PRT798_4_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	Representative isoform	39	174	0
PRT798_4_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	39	139	38
PRT798_4_P06733	P06733	ENOA_HUMAN	Alpha-enolase	Representative isoform	37	169	35
PRT798_4_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	37	108	36
PRT798_4_Q14247	Q14247	SRC8_HUMAN	Src substrate cortactin	Representative isoform	35	83	34
PRT798_4_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	33	66	27
PRT798_4_P00558	P00558	PGK1_HUMAN	Phosphoglycerate kinase 1	Representative isoform	30	72	25
PRT798_4_P07355	P07355	ANXA2_HUMAN	Annexin A2	Representative isoform	29	87	3
PRT798_4_P04075	P04075	ALDOA_HUMAN	Fructose-bisphosphate aldolase A	Representative isoform	29	98	26
PRT798_4_P68104	P68104	EF1A1_HUMAN	Elongation factor 1-alpha 1	Representative isoform	29	181	0
PRT798_4_P50990	P50990	TCPQ_HUMAN	T-complex protein 1 subunit theta	Representative isoform	28	138	28
PRT798_4_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	27	50	27
PRT798_4_P04406	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	Representative isoform	27	198	27
PRT798_4_P49588	P49588	SYAC_HUMAN	Alanine--tRNA ligase, cytoplasmic	Representative isoform	26	111	26
PRT798_4_P00338	P00338	LDHA_HUMAN	L-lactate dehydrogenase A chain	Representative isoform	26	104	22
PRT798_4_Q00839	Q00839	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	26	54	25
PRT798_4_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	26	78	26
PRT798_4_Q71U36	Q71U36	TBA1A_HUMAN	Tubulin alpha-1A chain	Representative isoform	24	113	0
PRT798_4_P78371	P78371	TCPB_HUMAN	T-complex protein 1 subunit beta	Representative isoform	24	65	24
PRT798_4_Q12931	Q12931	TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial	Representative isoform	23	114	22
PRT798_4_P49368	P49368	TCPG_HUMAN	T-complex protein 1 subunit gamma	Representative isoform	23	95	23
PRT798_4_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	23	38	19
PRT798_4_P40926	P40926	MDHM_HUMAN	Malate dehydrogenase, mitochondrial	Representative isoform	22	56	22
PRT798_4_P06748	P06748	NPM_HUMAN	Nucleophosmin	Representative isoform	22	73	22
PRT798_4_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	22	41	22
PRT798_4_P11940	P11940	PABP1_HUMAN	Polyadenylate-binding protein 1	Representative isoform	22	50	5
PRT798_4_P29401	P29401	TKT_HUMAN	Transketolase	Representative isoform	21	70	20
PRT798_4_Q99832	Q99832	TCPH_HUMAN	T-complex protein 1 subunit eta	Representative isoform	21	40	21
PRT798_4_P63267	P63267	ACTH_HUMAN	Actin, gamma-enteric smooth muscle	Representative isoform	21	147	3
PRT798_4_P0DPH7	P0DPH7	TBA3C_HUMAN	Tubulin alpha-3C chain	Representative isoform	21	98	0
PRT798_4_Q14978	Q14978	NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1	Representative isoform	21	42	21
PRT798_4_P68366	P68366	TBA4A_HUMAN	Tubulin alpha-4A chain	Representative isoform	20	80	3
PRT798_4_P26641	P26641	EF1G_HUMAN	Elongation factor 1-gamma	Representative isoform	19	56	19
PRT798_4_P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	Representative isoform	19	53	19
PRT798_4_P27824	P27824	CALX_HUMAN	Calnexin	Representative isoform	19	58	18
PRT798_4_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	19	28	15
PRT798_4_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	19	33	16
PRT798_4_Q8NC51	Q8NC51	PAIRB_HUMAN	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	18	48	18
PRT798_4_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	18	34	16
PRT798_4_P48643	P48643	TCPE_HUMAN	T-complex protein 1 subunit epsilon	Representative isoform	18	63	18
PRT798_4_P61978	P61978	HNRPK_HUMAN	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	18	51	18
PRT798_4_P62258	P62258	1433E_HUMAN	14-3-3 protein epsilon	Representative isoform	18	51	14
PRT798_4_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	17	30	17
PRT798_4_Q92598	Q92598	HS105_HUMAN	Heat shock protein 105 kDa	Representative isoform	17	29	13
PRT798_4_P49915	P49915	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing]	Representative isoform	17	59	16
PRT798_4_P16949	P16949	STMN1_HUMAN	Stathmin	Representative isoform	17	50	12
PRT798_4_P62937	P62937	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A	Representative isoform	16	96	13
PRT798_4_P22102	P22102	PUR2_HUMAN	Trifunctional purine biosynthetic protein adenosine-3	Representative isoform	16	174	16
PRT798_4_Q13310	Q13310	PABP4_HUMAN	Polyadenylate-binding protein 4	Representative isoform	16	37	9
PRT798_4_Q9HB71	Q9HB71	CYBP_HUMAN	Calcyclin-binding protein	Representative isoform	16	41	16
PRT798_4_P31946	P31946	1433B_HUMAN	14-3-3 protein beta/alpha	Representative isoform	16	50	8
PRT798_4_P22234	P22234	PUR6_HUMAN	Multifunctional protein ADE2	Representative isoform	16	37	16
PRT798_4_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	16	26	14
PRT798_4_P60174	P60174	TPIS_HUMAN	Triosephosphate isomerase	Representative isoform	16	58	16
PRT798_4_P50991	P50991	TCPD_HUMAN	T-complex protein 1 subunit delta	Representative isoform	16	43	15
PRT798_4_P06744	P06744	G6PI_HUMAN	Glucose-6-phosphate isomerase	Representative isoform	16	36	16
PRT798_4_Q15046	Q15046	SYK_HUMAN	Lysine--tRNA ligase	Representative isoform	16	41	16
PRT798_4_O60506	O60506	HNRPQ_HUMAN	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	15	29	11
PRT798_4_P15924	P15924	DESP_HUMAN	Desmoplakin	Representative isoform	15	19	15
PRT798_4_Q16881	Q16881	TRXR1_HUMAN	Thioredoxin reductase 1, cytoplasmic	Representative isoform	15	42	14
PRT798_4_P23396	P23396	RS3_HUMAN	40S ribosomal protein S3	Representative isoform	15	40	15
PRT798_4_P12956	P12956	XRCC6_HUMAN	X-ray repair cross-complementing protein 6	Representative isoform	15	28	15
PRT798_4_P26599	P26599	PTBP1_HUMAN	Polypyrimidine tract-binding protein 1	Representative isoform	15	35	9
PRT798_4_P15170	P15170	ERF3A_HUMAN	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	Representative isoform	15	32	4
PRT798_4_Q9UQ80	Q9UQ80	PA2G4_HUMAN	Proliferation-associated protein 2G4	Representative isoform	15	29	14
PRT798_4_P09651	P09651	ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1	Representative isoform	15	56	6
PRT798_4_P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta	Representative isoform	15	50	8
PRT798_4_P40227	P40227	TCPZ_HUMAN	T-complex protein 1 subunit zeta	Representative isoform	15	41	11
PRT798_4_O43865	O43865	SAHH2_HUMAN	S-adenosylhomocysteine hydrolase-like protein 1	Representative isoform	14	61	4
PRT798_4_P06753	P06753	TPM3_HUMAN	Tropomyosin alpha-3 chain	Representative isoform	14	35	1
PRT798_4_P38117	P38117	ETFB_HUMAN	Electron transfer flavoprotein subunit beta	Representative isoform	14	28	14
PRT798_4_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	14	40	14
PRT798_4_P40925	P40925	MDHC_HUMAN	Malate dehydrogenase, cytoplasmic	Representative isoform	14	26	14
PRT798_4_P13797	P13797	PLST_HUMAN	Plastin-3	Representative isoform	14	30	13
PRT798_4_Q01813	Q01813	PFKAP_HUMAN	ATP-dependent 6-phosphofructokinase, platelet type	Representative isoform	14	31	12
PRT798_4_Q14103	Q14103	HNRPD_HUMAN	Heterogeneous nuclear ribonucleoprotein D0	Representative isoform	14	35	13
PRT798_4_P07951	P07951	TPM2_HUMAN	Tropomyosin beta chain	Representative isoform	14	27	2
PRT798_4_P29692	P29692	EF1D_HUMAN	Elongation factor 1-delta	Representative isoform	14	37	12
PRT798_4_P35241	P35241	RADI_HUMAN	Radixin	Representative isoform	14	26	6
PRT798_4_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	14	22	14
PRT798_4_P60842	P60842	IF4A1_HUMAN	Eukaryotic initiation factor 4A-I	Representative isoform	14	38	6
PRT798_4_P22626	P22626	ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	13	55	10
PRT798_4_P25705	P25705	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial	Representative isoform	13	43	12
PRT798_4_P53396	P53396	ACLY_HUMAN	ATP-citrate synthase	Representative isoform	13	26	13
PRT798_4_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	12	25	12
PRT798_4_O95347	O95347	SMC2_HUMAN	Structural maintenance of chromosomes protein 2	Representative isoform	12	20	12
PRT798_4_P18621	P18621	RL17_HUMAN	60S ribosomal protein L17	Representative isoform	12	31	12
PRT798_4_P54886	P54886	P5CS_HUMAN	Delta-1-pyrroline-5-carboxylate synthase	Representative isoform	12	24	12
PRT798_4_P08195	P08195	4F2_HUMAN	4F2 cell-surface antigen heavy chain	Representative isoform	12	21	12
PRT798_4_O43390	O43390	HNRPR_HUMAN	Heterogeneous nuclear ribonucleoprotein R	Representative isoform	12	26	8
PRT798_4_P40939	P40939	ECHA_HUMAN	Trifunctional enzyme subunit alpha, mitochondrial	Representative isoform	12	21	11
PRT798_4_O43491	O43491	E41L2_HUMAN	Band 4.1-like protein 2	Representative isoform	12	19	9
PRT798_4_P23588	P23588	IF4B_HUMAN	Eukaryotic translation initiation factor 4B	Representative isoform	12	26	12
PRT798_4_P43243	P43243	MATR3_HUMAN	Matrin-3	Representative isoform	12	20	12
PRT798_4_Q9P2J5	Q9P2J5	SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic	Representative isoform	11	20	9
PRT798_4_P55060	P55060	XPO2_HUMAN	Exportin-2	Representative isoform	11	21	11
PRT798_4_Q9NY65	Q9NY65	TBA8_HUMAN	Tubulin alpha-8 chain	Representative isoform	11	48	1
PRT798_4_Q01105	Q01105	SET_HUMAN	Protein SET	Representative isoform	11	39	5
PRT798_4_Q07020	Q07020	RL18_HUMAN	60S ribosomal protein L18	Representative isoform	11	36	10
PRT798_4_P52209	P52209	6PGD_HUMAN	6-phosphogluconate dehydrogenase, decarboxylating	Representative isoform	11	23	11
PRT798_4_P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase	Representative isoform	11	35	10
PRT798_4_Q13509	Q13509	TBB3_HUMAN	Tubulin beta-3 chain	Representative isoform	11	42	1
PRT798_4_O75534	O75534	CSDE1_HUMAN	Cold shock domain-containing protein E1	Representative isoform	11	15	11
PRT798_4_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	10	14	10
PRT798_4_Q8WUM4	Q8WUM4	PDC6I_HUMAN	Programmed cell death 6-interacting protein	Representative isoform	10	13	10
PRT798_4_P09622	P09622	DLDH_HUMAN	Dihydrolipoyl dehydrogenase, mitochondrial	Representative isoform	10	21	10
PRT798_4_P62913	P62913	RL11_HUMAN	60S ribosomal protein L11	Representative isoform	10	26	10
PRT798_4_Q15293	Q15293	RCN1_HUMAN	Reticulocalbin-1	Representative isoform	10	28	10
PRT798_4_P30050	P30050	RL12_HUMAN	60S ribosomal protein L12	Representative isoform	10	18	10
PRT798_4_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	10	18	10
PRT798_4_Q9Y4L1	Q9Y4L1	HYOU1_HUMAN	Hypoxia up-regulated protein 1	Representative isoform	10	16	10
PRT798_4_P26373	P26373	RL13_HUMAN	60S ribosomal protein L13	Representative isoform	10	28	10
PRT798_4_P06493	P06493	CDK1_HUMAN	Cyclin-dependent kinase 1	Representative isoform	10	43	9
PRT798_4_Q00325	Q00325	MPCP_HUMAN	Phosphate carrier protein, mitochondrial	Representative isoform	10	18	10
PRT798_4_P34897	P34897	GLYM_HUMAN	Serine hydroxymethyltransferase, mitochondrial	Representative isoform	10	24	10
PRT798_4_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	10	12	9
PRT798_4_Q15459	Q15459	SF3A1_HUMAN	Splicing factor 3A subunit 1	Representative isoform	10	14	10
PRT798_4_Q86VP6	Q86VP6	CAND1_HUMAN	Cullin-associated NEDD8-dissociated protein 1	Representative isoform	10	20	10
PRT798_4_P31947	P31947	1433S_HUMAN	14-3-3 protein sigma	Representative isoform	10	27	6
PRT798_4_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	10	14	10
PRT798_4_P07910	P07910	HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	9	17	4
PRT798_4_O95816	O95816	BAG2_HUMAN	BAG family molecular chaperone regulator 2	Representative isoform	9	18	9
PRT798_4_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	Representative isoform	9	18	6
PRT798_4_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	Representative isoform	9	21	9
PRT798_4_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	9	18	9
PRT798_4_Q96AE4	Q96AE4	FUBP1_HUMAN	Far upstream element-binding protein 1	Representative isoform	9	17	5
PRT798_4_O43776	O43776	SYNC_HUMAN	Asparagine--tRNA ligase, cytoplasmic	Representative isoform	9	14	9
PRT798_4_Q15084	Q15084	PDIA6_HUMAN	Protein disulfide-isomerase A6	Representative isoform	9	20	9
PRT798_4_Q14240	Q14240	IF4A2_HUMAN	Eukaryotic initiation factor 4A-II	Representative isoform	9	26	1
PRT798_4_Q9Y265	Q9Y265	RUVB1_HUMAN	RuvB-like 1	Representative isoform	9	14	9
PRT798_4_Q08J23	Q08J23	NSUN2_HUMAN	RNA cytosine C(5)-methyltransferase NSUN2	Representative isoform	9	15	9
PRT798_4_P62847	P62847	RS24_HUMAN	40S ribosomal protein S24	Representative isoform	9	40	9
PRT798_4_P05023	P05023	AT1A1_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-1	Representative isoform	9	18	3
PRT798_4_P55884	P55884	EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B	Representative isoform	9	16	9
PRT798_4_O14737	O14737	PDCD5_HUMAN	Programmed cell death protein 5	Representative isoform	9	21	9
PRT798_4_P14314	P14314	GLU2B_HUMAN	Glucosidase 2 subunit beta	Representative isoform	9	16	9
PRT798_4_P20290	P20290	BTF3_HUMAN	Transcription factor BTF3	Representative isoform	9	30	6
PRT798_4_Q9P2E9	Q9P2E9	RRBP1_HUMAN	Ribosome-binding protein 1	Representative isoform	9	12	9
PRT798_4_P10599	P10599	THIO_HUMAN	Thioredoxin	Representative isoform	9	30	9
PRT798_4_Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	Representative isoform	9	24	9
PRT798_4_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	9	15	5
PRT798_4_P23246	P23246	SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich	Representative isoform	9	17	9
PRT798_4_P30044	P30044	PRDX5_HUMAN	Peroxiredoxin-5, mitochondrial	Representative isoform	9	28	9
PRT798_4_P62195	P62195	PRS8_HUMAN	26S proteasome regulatory subunit 8	Representative isoform	9	29	9
PRT798_4_Q9UG63	Q9UG63	ABCF2_HUMAN	ATP-binding cassette sub-family F member 2	Representative isoform	9	20	9
PRT798_4_P00505	P00505	AATM_HUMAN	Aspartate aminotransferase, mitochondrial	Representative isoform	9	19	9
PRT798_4_P26639	P26639	SYTC_HUMAN	Threonine--tRNA ligase 1, cytoplasmic	Representative isoform	9	16	9
PRT798_4_Q8WW12	Q8WW12	PCNP_HUMAN	PEST proteolytic signal-containing nuclear protein	Representative isoform	9	20	9
PRT798_4_Q15233	Q15233	NONO_HUMAN	Non-POU domain-containing octamer-binding protein	Representative isoform	8	22	8
