protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT806_2_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	36	162	36
PRT806_2_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	20	42	18
PRT806_2_Q9NYF8	Q9NYF8	BCLF1_HUMAN	Bcl-2-associated transcription factor 1	Representative isoform	18	104	18
PRT806_2_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	18	40	18
PRT806_2_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	18	58	14
PRT806_2_Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK	Representative isoform	17	33	17
PRT806_2_Q8IYB3	Q8IYB3	SRRM1_HUMAN	Serine/arginine repetitive matrix protein 1	Representative isoform	17	58	17
PRT806_2_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	17	38	17
PRT806_2_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	17	25	17
PRT806_2_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	16	20	14
PRT806_2_Q9C0C2	Q9C0C2	TB182_HUMAN	182 kDa tankyrase-1-binding protein	Representative isoform	16	49	16
PRT806_2_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	15	41	7
PRT806_2_Q9NR30	Q9NR30	DDX21_HUMAN	Nucleolar RNA helicase 2	Representative isoform	14	51	12
PRT806_2_Q14676	Q14676	MDC1_HUMAN	Mediator of DNA damage checkpoint protein 1	Representative isoform	14	20	14
PRT806_2_Q9Y618	Q9Y618	NCOR2_HUMAN	Nuclear receptor corepressor 2	Representative isoform	12	24	12
PRT806_2_P35580	P35580	MYH10_HUMAN	Myosin-10	Representative isoform	12	25	11
PRT806_2_Q8WWI1	Q8WWI1	LMO7_HUMAN	LIM domain only protein 7	Representative isoform	11	33	11
PRT806_2_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	11	21	11
PRT806_2_Q6PKG0	Q6PKG0	LARP1_HUMAN	La-related protein 1	Representative isoform	11	49	11
PRT806_2_P48634	P48634	PRC2A_HUMAN	Protein PRRC2A	Representative isoform	11	46	11
PRT806_2_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	11	25	10
PRT806_2_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	11	17	6
PRT806_2_Q9UKV3	Q9UKV3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	10	24	10
PRT806_2_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	10	18	10
