protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT822_2_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	17	142	6
PRT822_2_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	14	56	14
PRT822_2_P62937	P62937	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A	Representative isoform	8	52	6
PRT822_2_P25705	P25705	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial	Representative isoform	8	54	8
PRT822_2_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	8	63	5
PRT822_2_Q9C0C2	Q9C0C2	TB182_HUMAN	182 kDa tankyrase-1-binding protein	Representative isoform	8	29	8
PRT822_2_P04075	P04075	ALDOA_HUMAN	Fructose-bisphosphate aldolase A	Representative isoform	8	53	7
PRT822_2_P07355	P07355	ANXA2_HUMAN	Annexin A2	Representative isoform	7	23	2
PRT822_2_P06733	P06733	ENOA_HUMAN	Alpha-enolase	Representative isoform	7	38	6
PRT822_2_Q7Z2W4	Q7Z2W4	ZCCHV_HUMAN	Zinc finger CCCH-type antiviral protein 1	Representative isoform	6	30	6
PRT822_2_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	6	24	5
PRT822_2_P48634	P48634	PRC2A_HUMAN	Protein PRRC2A	Representative isoform	6	27	6
PRT822_2_Q8TEW0	Q8TEW0	PARD3_HUMAN	Partitioning defective 3 homolog	Representative isoform	6	18	6
PRT822_2_P00338	P00338	LDHA_HUMAN	L-lactate dehydrogenase A chain	Representative isoform	6	40	4
PRT822_2_P68363	P68363	TBA1B_HUMAN	Tubulin alpha-1B chain	Representative isoform	6	31	0
PRT822_2_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	6	41	6
PRT822_2_O60343	O60343	TBCD4_HUMAN	TBC1 domain family member 4	Representative isoform	6	35	6
PRT822_2_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	5	31	5
PRT822_2_P29401	P29401	TKT_HUMAN	Transketolase	Representative isoform	5	128	5
PRT822_2_P62258	P62258	1433E_HUMAN	14-3-3 protein epsilon	Representative isoform	5	48	4
PRT822_2_P60174	P60174	TPIS_HUMAN	Triosephosphate isomerase	Representative isoform	5	28	5
PRT822_2_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	5	45	5
PRT822_2_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	Representative isoform	5	45	0
PRT822_2_P16949	P16949	STMN1_HUMAN	Stathmin	Representative isoform	5	48	4
PRT822_2_O14974	O14974	MYPT1_HUMAN	Protein phosphatase 1 regulatory subunit 12A	Representative isoform	5	23	5
PRT822_2_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	5	37	5
PRT822_2_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	5	19	5
PRT822_2_P18615	P18615	NELFE_HUMAN	Negative elongation factor E	Representative isoform	5	30	5
PRT822_2_Q9Y520	Q9Y520	PRC2C_HUMAN	Protein PRRC2C	Representative isoform	5	22	5
PRT822_2_P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta	Representative isoform	4	39	3
PRT822_2_P04406	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	Representative isoform	4	12	4
