protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT793_4_Q8BTI8	Q8BTI8	SRRM2_MOUSE	Serine/arginine repetitive matrix protein 2	Representative isoform	23	45	22
PRT793_4_Q8CGN5	Q8CGN5	PLIN1_MOUSE	Perilipin-1	Representative isoform	10	59	5
PRT793_4_Q8K019	Q8K019	BCLF1_MOUSE	Bcl-2-associated transcription factor 1	Representative isoform	7	14	0
PRT793_4_Q52KI8	Q52KI8	SRRM1_MOUSE	Serine/arginine repetitive matrix protein 1	Representative isoform	7	25	0
PRT793_4_O88343	O88343	S4A4_MOUSE	Electrogenic sodium bicarbonate cotransporter 1	Representative isoform	6	8	0
PRT793_4_Q8C0T5	Q8C0T5	SI1L1_MOUSE	Signal-induced proliferation-associated 1-like protein 1	Representative isoform	6	8	0
PRT793_4_P48678	P48678	LMNA_MOUSE	Prelamin-A/C	Representative isoform	5	11	4
PRT793_4_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	Representative isoform	5	7	3
PRT793_4_Q3UMF0	Q3UMF0	COBL1_MOUSE	Cordon-bleu protein-like 1	Representative isoform	5	9	0
PRT793_4_P54310	P54310	LIPS_MOUSE	Hormone-sensitive lipase	Representative isoform	5	12	0
PRT793_4_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	5	16	5
PRT793_4_Q8K4L3	Q8K4L3	SVIL_MOUSE	Supervillin	Representative isoform	4	7	0
PRT793_4_Q9JIX8	Q9JIX8	ACINU_MOUSE	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	3	10	0
PRT793_4_Q6PGL7	Q6PGL7	WASC2_MOUSE	WASH complex subunit 2	Representative isoform	3	3	0
PRT793_4_Q0VBL3	Q0VBL3	RBM15_MOUSE	RNA-binding protein 15	Representative isoform	3	4	3
PRT793_4_P19426	P19426	NELFE_MOUSE	Negative elongation factor E	Representative isoform	3	4	0
PRT793_4_Q9QXZ0	Q9QXZ0	MACF1_MOUSE	Microtubule-actin cross-linking factor 1	Representative isoform	3	4	0
PRT793_4_Q3TZZ7	Q3TZZ7	ESYT2_MOUSE	Extended synaptotagmin-2	Representative isoform	3	4	3
PRT793_4_Q5HZI1	Q5HZI1	MTUS1_MOUSE	Microtubule-associated tumor suppressor 1 homolog	Representative isoform	3	10	0
PRT793_4_Q9Z0R4	Q9Z0R4	ITSN1_MOUSE	Intersectin-1	Representative isoform	3	5	0
PRT793_4_Q924L1	Q924L1	LTMD1_MOUSE	LETM1 domain-containing protein 1	Representative isoform	3	4	3
PRT793_4_Q9JKB3	Q9JKB3	YBOX3_MOUSE	Y-box-binding protein 3	Representative isoform	3	9	3
PRT793_4_Q9WTQ5	Q9WTQ5	AKA12_MOUSE	A-kinase anchor protein 12	Representative isoform	3	4	3
PRT793_4_Q62318	Q62318	TIF1B_MOUSE	Transcription intermediary factor 1-beta	Representative isoform	3	3	3
PRT793_4_P27546	P27546	MAP4_MOUSE	Microtubule-associated protein 4	Representative isoform	3	4	2
PRT793_4_Q8BGU5	Q8BGU5	CCNY_MOUSE	Cyclin-Y	Representative isoform	3	3	3
PRT793_4_Q6P9Q6	Q6P9Q6	FKB15_MOUSE	FK506-binding protein 15	Representative isoform	3	4	2
PRT793_4_Q9R020	Q9R020	ZRAB2_MOUSE	Zinc finger Ran-binding domain-containing protein 2	Representative isoform	3	3	0
PRT793_4_Q8BK03	Q8BK03	MIGA2_MOUSE	Mitoguardin 2	Representative isoform	3	5	2
PRT793_4_P57776	P57776	EF1D_MOUSE	Elongation factor 1-delta	Representative isoform	3	7	0
PRT793_4_A3KGS3	A3KGS3	RGPA2_MOUSE	Ral GTPase-activating protein subunit alpha-2	Representative isoform	2	4	0
PRT793_4_P70399	P70399	TP53B_MOUSE	TP53-binding protein 1	Representative isoform	2	2	0
PRT793_4_P97379	P97379	G3BP2_MOUSE	Ras GTPase-activating protein-binding protein 2	Representative isoform	2	10	2
PRT793_4_P97868	P97868	RBBP6_MOUSE	E3 ubiquitin-protein ligase RBBP6	Representative isoform	2	2	0
PRT793_4_Q99NH2	Q99NH2	PARD3_MOUSE	Partitioning defective 3 homolog	Representative isoform	2	2	0
PRT793_4_Q924A2	Q924A2	CIC_MOUSE	Protein capicua homolog	Representative isoform	2	2	0
PRT793_4_P59997	P59997	KDM2A_MOUSE	Lysine-specific demethylase 2A	Representative isoform	2	2	0
PRT793_4_Q8K4Q0	Q8K4Q0	RPTOR_MOUSE	Regulatory-associated protein of mTOR	Representative isoform	2	4	0
PRT793_4_Q62048	Q62048	PEA15_MOUSE	Astrocytic phosphoprotein PEA-15	Representative isoform	2	3	2
PRT793_4_Q91ZV0	Q91ZV0	MIA2_MOUSE	Melanoma inhibitory activity protein 2	Representative isoform	2	2	0
PRT793_4_Q9CY58	Q9CY58	PAIRB_MOUSE	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	2	2	1
PRT793_4_Q4VA53	Q4VA53	PDS5B_MOUSE	Sister chromatid cohesion protein PDS5 homolog B	Representative isoform	2	2	0
PRT793_4_O54931	O54931	AKAP2_MOUSE	A-kinase anchor protein 2	Representative isoform	2	3	0
PRT793_4_Q9R0U0	Q9R0U0	SRS10_MOUSE	Serine/arginine-rich splicing factor 10	Representative isoform	2	2	0
PRT793_4_Q80X50	Q80X50	UBP2L_MOUSE	Ubiquitin-associated protein 2-like	Representative isoform	2	2	0
PRT793_4_Q8C079	Q8C079	STRP1_MOUSE	Striatin-interacting protein 1	Representative isoform	2	5	2
PRT793_4_Q922B9	Q922B9	ITPI2_MOUSE	Protein ITPRID2	Representative isoform	2	2	0
PRT793_4_Q9D0L8	Q9D0L8	MCES_MOUSE	mRNA cap guanine-N7 methyltransferase	Representative isoform	2	3	0
PRT793_4_Q61029	Q61029	LAP2B_MOUSE	Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma	Representative isoform	2	5	0
PRT793_4_Q8BFR5	Q8BFR5	EFTU_MOUSE	Elongation factor Tu, mitochondrial	Representative isoform	2	4	2
PRT793_4_Q5XG73	Q5XG73	ACBD5_MOUSE	Acyl-CoA-binding domain-containing protein 5	Representative isoform	2	3	0
PRT793_4_Q9QXS6	Q9QXS6	DREB_MOUSE	Drebrin	Representative isoform	2	2	0
PRT793_4_Q64012	Q64012	RALY_MOUSE	RNA-binding protein Raly	Representative isoform	2	6	0
PRT793_4_Q99K70	Q99K70	RRAGC_MOUSE	Ras-related GTP-binding protein C	Representative isoform	2	3	2
PRT793_4_Q8CH25	Q8CH25	SLTM_MOUSE	SAFB-like transcription modulator	Representative isoform	2	3	0
PRT793_4_E9Q5C9	E9Q5C9	NOLC1_MOUSE	Nucleolar and coiled-body phosphoprotein 1	Representative isoform	2	5	0
PRT793_4_Q3UH06	Q3UH06	RREB1_MOUSE	Ras-responsive element-binding protein 1	Representative isoform	2	2	0
PRT793_4_Q9D2E2	Q9D2E2	TOE1_MOUSE	Target of EGR1 protein 1	Representative isoform	2	3	2
PRT793_4_Q8BKC8	Q8BKC8	PI4KB_MOUSE	Phosphatidylinositol 4-kinase beta	Representative isoform	2	2	0
PRT793_4_Q80XI3	Q80XI3	IF4G3_MOUSE	Eukaryotic translation initiation factor 4 gamma 3	Representative isoform	2	3	0
PRT793_4_Q5SWU9	Q5SWU9	ACACA_MOUSE	Acetyl-CoA carboxylase 1	Representative isoform	2	11	0
PRT793_4_Q99L88	Q99L88	SNTB1_MOUSE	Beta-1-syntrophin	Representative isoform	2	3	2
