protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT792_4_Q8BTI8	Q8BTI8	SRRM2_MOUSE	Serine/arginine repetitive matrix protein 2	Representative isoform	29	77	28
PRT792_4_Q9WTQ5	Q9WTQ5	AKA12_MOUSE	A-kinase anchor protein 12	Representative isoform	13	29	13
PRT792_4_P27546	P27546	MAP4_MOUSE	Microtubule-associated protein 4	Representative isoform	12	22	7
PRT792_4_P48678	P48678	LMNA_MOUSE	Prelamin-A/C	Representative isoform	10	28	8
PRT792_4_Q8K019	Q8K019	BCLF1_MOUSE	Bcl-2-associated transcription factor 1	Representative isoform	10	20	0
PRT792_4_Q8CGN5	Q8CGN5	PLIN1_MOUSE	Perilipin-1	Representative isoform	10	57	5
PRT792_4_Q8K4L3	Q8K4L3	SVIL_MOUSE	Supervillin	Representative isoform	9	25	0
PRT792_4_Q52KI8	Q52KI8	SRRM1_MOUSE	Serine/arginine repetitive matrix protein 1	Representative isoform	9	39	0
PRT792_4_Q62261	Q62261	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1	Representative isoform	8	24	6
PRT792_4_Q8C0T5	Q8C0T5	SI1L1_MOUSE	Signal-induced proliferation-associated 1-like protein 1	Representative isoform	8	13	0
PRT792_4_Q9JIX8	Q9JIX8	ACINU_MOUSE	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	7	17	0
PRT792_4_Q6PGL7	Q6PGL7	WASC2_MOUSE	WASH complex subunit 2	Representative isoform	7	12	0
PRT792_4_Q9QXS1	Q9QXS1	PLEC_MOUSE	Plectin	Representative isoform	7	15	0
PRT792_4_P97434	P97434	MPRIP_MOUSE	Myosin phosphatase Rho-interacting protein	Representative isoform	7	15	0
PRT792_4_P70399	P70399	TP53B_MOUSE	TP53-binding protein 1	Representative isoform	7	10	0
PRT792_4_Q9QYR6	Q9QYR6	MAP1A_MOUSE	Microtubule-associated protein 1A	Representative isoform	7	9	0
PRT792_4_Q8K1N2	Q8K1N2	PHLB2_MOUSE	Pleckstrin homology-like domain family B member 2	Representative isoform	7	8	0
PRT792_4_Q9JLM8	Q9JLM8	DCLK1_MOUSE	Serine/threonine-protein kinase DCLK1	Representative isoform	6	17	0
PRT792_4_Q8BTM8	Q8BTM8	FLNA_MOUSE	Filamin-A	Representative isoform	6	20	0
PRT792_4_Q8CC35	Q8CC35	SYNPO_MOUSE	Synaptopodin	Representative isoform	6	9	1
PRT792_4_Q924A2	Q924A2	CIC_MOUSE	Protein capicua homolog	Representative isoform	6	7	2
PRT792_4_Q6P5H2	Q6P5H2	NEST_MOUSE	Nestin	Representative isoform	6	12	6
PRT792_4_O54931	O54931	AKAP2_MOUSE	A-kinase anchor protein 2	Representative isoform	6	11	0
PRT792_4_Q62318	Q62318	TIF1B_MOUSE	Transcription intermediary factor 1-beta	Representative isoform	6	15	6
PRT792_4_Q9ERG0	Q9ERG0	LIMA1_MOUSE	LIM domain and actin-binding protein 1	Representative isoform	6	10	6
PRT792_4_P51125	P51125	ICAL_MOUSE	Calpastatin	Representative isoform	6	12	0
PRT792_4_Q9CY58	Q9CY58	PAIRB_MOUSE	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	6	14	2
PRT792_4_Q6PDH0	Q6PDH0	PHLB1_MOUSE	Pleckstrin homology-like domain family B member 1	Representative isoform	6	8	0
PRT792_4_Q9JKB3	Q9JKB3	YBOX3_MOUSE	Y-box-binding protein 3	Representative isoform	5	14	4
PRT792_4_O89032	O89032	SPD2A_MOUSE	SH3 and PX domain-containing protein 2A	Representative isoform	5	7	0
PRT792_4_Q9ET54	Q9ET54	PALLD_MOUSE	Palladin	Representative isoform	5	8	2
PRT792_4_P30999	P30999	CTND1_MOUSE	Catenin delta-1	Representative isoform	5	13	0
PRT792_4_Q9CZ44	Q9CZ44	NSF1C_MOUSE	NSFL1 cofactor p47	Representative isoform	5	6	3
PRT792_4_Q8BGU5	Q8BGU5	CCNY_MOUSE	Cyclin-Y	Representative isoform	5	7	4
PRT792_4_Q9ES28	Q9ES28	ARHG7_MOUSE	Rho guanine nucleotide exchange factor 7	Representative isoform	5	9	0
PRT792_4_Q8K4G5	Q8K4G5	ABLM1_MOUSE	Actin-binding LIM protein 1	Representative isoform	5	8	0
PRT792_4_E9Q394	E9Q394	AKP13_MOUSE	A-kinase anchor protein 13	Representative isoform	5	8	0
PRT792_4_Q99MS7	Q99MS7	EH1L1_MOUSE	EH domain-binding protein 1-like protein 1	Representative isoform	5	8	0
PRT792_4_Q9R0L6	Q9R0L6	PCM1_MOUSE	Pericentriolar material 1 protein	Representative isoform	5	7	3
PRT792_4_Q3UMF0	Q3UMF0	COBL1_MOUSE	Cordon-bleu protein-like 1	Representative isoform	5	7	0
PRT792_4_P54310	P54310	LIPS_MOUSE	Hormone-sensitive lipase	Representative isoform	5	13	0
PRT792_4_Q5HZI1	Q5HZI1	MTUS1_MOUSE	Microtubule-associated tumor suppressor 1 homolog	Representative isoform	5	12	0
PRT792_4_Q9WV92	Q9WV92	E41L3_MOUSE	Band 4.1-like protein 3	Representative isoform	4	5	0
PRT792_4_Q80U72	Q80U72	SCRIB_MOUSE	Protein scribble homolog	Representative isoform	4	5	3
PRT792_4_Q80YX1	Q80YX1	TENA_MOUSE	Tenascin	Representative isoform	4	10	0
PRT792_4_Q08122	Q08122	TLE3_MOUSE	Transducin-like enhancer protein 3	Representative isoform	4	8	0
PRT792_4_A2AN08	A2AN08	UBR4_MOUSE	E3 ubiquitin-protein ligase UBR4	Representative isoform	4	5	1
PRT792_4_Q62219	Q62219	TGFI1_MOUSE	Transforming growth factor beta-1-induced transcript 1 protein	Representative isoform	4	8	0
PRT792_4_Q80XI3	Q80XI3	IF4G3_MOUSE	Eukaryotic translation initiation factor 4 gamma 3	Representative isoform	4	5	0
PRT792_4_Q9CQV4	Q9CQV4	RETR3_MOUSE	Reticulophagy regulator 3	Representative isoform	4	6	4
PRT792_4_Q8R1A4	Q8R1A4	DOCK7_MOUSE	Dedicator of cytokinesis protein 7	Representative isoform	4	5	0
PRT792_4_Q9WU42	Q9WU42	NCOR2_MOUSE	Nuclear receptor corepressor 2	Representative isoform	4	7	0
PRT792_4_Q7TQH0	Q7TQH0	ATX2L_MOUSE	Ataxin-2-like protein	Representative isoform	4	13	0
PRT792_4_Q80U58	Q80U58	PUM2_MOUSE	Pumilio homolog 2	Representative isoform	4	4	0
PRT792_4_Q64337	Q64337	SQSTM_MOUSE	Sequestosome-1	Representative isoform	4	5	1
PRT792_4_Q60953	Q60953	PML_MOUSE	Protein PML	Representative isoform	4	5	0
PRT792_4_Q9QXS6	Q9QXS6	DREB_MOUSE	Drebrin	Representative isoform	4	6	1
PRT792_4_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	4	12	4
PRT792_4_Q9QYC0	Q9QYC0	ADDA_MOUSE	Alpha-adducin	Representative isoform	4	10	0
PRT792_4_P42567	P42567	EPS15_MOUSE	Epidermal growth factor receptor substrate 15	Representative isoform	4	7	0
PRT792_4_Q9Z0R4	Q9Z0R4	ITSN1_MOUSE	Intersectin-1	Representative isoform	4	7	0
PRT792_4_Q9R020	Q9R020	ZRAB2_MOUSE	Zinc finger Ran-binding domain-containing protein 2	Representative isoform	4	7	0
PRT792_4_Q8BX70	Q8BX70	VP13C_MOUSE	Vacuolar protein sorting-associated protein 13C	Representative isoform	3	3	2
PRT792_4_Q8CGB6	Q8CGB6	TNS2_MOUSE	Tensin-2	Representative isoform	3	4	0
PRT792_4_Q5SWU9	Q5SWU9	ACACA_MOUSE	Acetyl-CoA carboxylase 1	Representative isoform	3	21	1
PRT792_4_P59672	P59672	ANS1A_MOUSE	Ankyrin repeat and SAM domain-containing protein 1A	Representative isoform	3	4	0
PRT792_4_Q7TPH6	Q7TPH6	MYCB2_MOUSE	E3 ubiquitin-protein ligase MYCBP2	Representative isoform	3	5	0
PRT792_4_P57776	P57776	EF1D_MOUSE	Elongation factor 1-delta	Representative isoform	3	15	0
PRT792_4_Q99P72	Q99P72	RTN4_MOUSE	Reticulon-4	Representative isoform	3	6	3
