protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT810_1_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	99	238	98
PRT810_1_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	94	275	87
PRT810_1_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	83	160	83
PRT810_1_P35580	P35580	MYH10_HUMAN	Myosin-10	Representative isoform	81	209	66
PRT810_1_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	79	164	73
PRT810_1_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	74	188	59
PRT810_1_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	69	126	66
PRT810_1_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	60	191	46
PRT810_1_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	43	89	43
PRT810_1_Q93008	Q93008	USP9X_HUMAN	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	Representative isoform	42	70	27
PRT810_1_Q08211	Q08211	DHX9_HUMAN	ATP-dependent RNA helicase A	Representative isoform	41	145	41
PRT810_1_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	41	395	41
PRT810_1_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	40	119	26
PRT810_1_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	40	64	40
PRT810_1_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	38	65	38
PRT810_1_Q5T4S7	Q5T4S7	UBR4_HUMAN	E3 ubiquitin-protein ligase UBR4	Representative isoform	38	59	38
PRT810_1_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	37	232	18
PRT810_1_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	37	90	37
PRT810_1_P46013	P46013	KI67_HUMAN	Proliferation marker protein Ki-67	Representative isoform	36	40	36
PRT810_1_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	Representative isoform	35	38	35
PRT810_1_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	34	37	32
PRT810_1_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	33	65	33
PRT810_1_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	33	115	33
PRT810_1_P12814	P12814	ACTN1_HUMAN	Alpha-actinin-1	Representative isoform	32	93	17
PRT810_1_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	31	131	30
PRT810_1_P35221	P35221	CTNA1_HUMAN	Catenin alpha-1	Representative isoform	31	65	23
PRT810_1_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	31	181	31
PRT810_1_O00410	O00410	IPO5_HUMAN	Importin-5	Representative isoform	30	69	27
PRT810_1_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	30	179	21
PRT810_1_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	29	79	29
PRT810_1_Q14839	Q14839	CHD4_HUMAN	Chromodomain-helicase-DNA-binding protein 4	Representative isoform	29	44	20
PRT810_1_P78347	P78347	GTF2I_HUMAN	General transcription factor II-I	Representative isoform	29	84	27
PRT810_1_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	29	54	23
PRT810_1_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	29	53	29
PRT810_1_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	29	95	27
PRT810_1_P55060	P55060	XPO2_HUMAN	Exportin-2	Representative isoform	28	64	28
PRT810_1_Q12906	Q12906	ILF3_HUMAN	Interleukin enhancer-binding factor 3	Representative isoform	28	84	24
PRT810_1_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	28	76	28
PRT810_1_P25205	P25205	MCM3_HUMAN	DNA replication licensing factor MCM3	Representative isoform	28	60	27
PRT810_1_P49321	P49321	NASP_HUMAN	Nuclear autoantigenic sperm protein	Representative isoform	28	113	28
PRT810_1_P52701	P52701	MSH6_HUMAN	DNA mismatch repair protein Msh6	Representative isoform	28	48	28
PRT810_1_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	27	68	21
PRT810_1_P50990	P50990	TCPQ_HUMAN	T-complex protein 1 subunit theta	Representative isoform	27	80	27
PRT810_1_Q14974	Q14974	IMB1_HUMAN	Importin subunit beta-1	Representative isoform	27	68	27
PRT810_1_Q14008	Q14008	CKAP5_HUMAN	Cytoskeleton-associated protein 5	Representative isoform	27	42	27
PRT810_1_Q13263	Q13263	TIF1B_HUMAN	Transcription intermediary factor 1-beta	Representative isoform	27	122	27
PRT810_1_Q86VP6	Q86VP6	CAND1_HUMAN	Cullin-associated NEDD8-dissociated protein 1	Representative isoform	27	59	26
PRT810_1_Q15029	Q15029	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component	Representative isoform	26	54	25
PRT810_1_Q9NR30	Q9NR30	DDX21_HUMAN	Nucleolar RNA helicase 2	Representative isoform	26	52	23
PRT810_1_P50991	P50991	TCPD_HUMAN	T-complex protein 1 subunit delta	Representative isoform	26	78	23
PRT810_1_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	26	46	23
PRT810_1_Q15393	Q15393	SF3B3_HUMAN	Splicing factor 3B subunit 3	Representative isoform	26	60	26
