protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT826_2_Q66HD0	Q66HD0	ENPL_RAT	Endoplasmin	Representative isoform	25	72	0
PRT826_2_P11507	P11507	AT2A2_RAT	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	Representative isoform	23	48	15
PRT826_2_P69897	P69897	TBB5_RAT	Tubulin beta-5 chain	Representative isoform	21	114	4
PRT826_2_Q6URK4	Q6URK4	ROA3_RAT	Heterogeneous nuclear ribonucleoprotein A3	Representative isoform	15	45	4
PRT826_2_P62944	P62944	AP2B1_RAT	AP-2 complex subunit beta	Representative isoform	15	23	8
PRT826_2_F1LQ48	F1LQ48	HNRPL_RAT	Heterogeneous nuclear ribonucleoprotein L	Representative isoform	15	34	1
PRT826_2_Q62920	Q62920	PDLI5_RAT	PDZ and LIM domain protein 5	Representative isoform	12	20	12
PRT826_2_Q07936	Q07936	ANXA2_RAT	Annexin A2	Representative isoform	12	29	11
PRT826_2_P04692	P04692	TPM1_RAT	Tropomyosin alpha-1 chain	Representative isoform	12	26	0
PRT826_2_Q812D1	Q812D1	PSIP1_RAT	PC4 and SFRS1-interacting protein	Representative isoform	10	15	0
PRT826_2_Q9JIL3	Q9JIL3	ILF3_RAT	Interleukin enhancer-binding factor 3	Representative isoform	10	18	0
PRT826_2_Q00438	Q00438	PTBP1_RAT	Polypyrimidine tract-binding protein 1	Representative isoform	10	36	0
PRT826_2_P11980	P11980	KPYM_RAT	Pyruvate kinase PKM	Representative isoform	9	21	2
PRT826_2_P63088	P63088	PP1G_RAT	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	Representative isoform	9	15	0
PRT826_2_P13084	P13084	NPM_RAT	Nucleophosmin	Representative isoform	8	22	2
PRT826_2_Q9JJ54	Q9JJ54	HNRPD_RAT	Heterogeneous nuclear ribonucleoprotein D0	Representative isoform	8	16	7
PRT826_2_P41350	P41350	CAV1_RAT	Caveolin-1	Representative isoform	8	25	0
PRT826_2_Q62952	Q62952	DPYL3_RAT	Dihydropyrimidinase-related protein 3	Representative isoform	7	11	6
