protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT808_1_Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK	Representative isoform	63	281	63
PRT808_1_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	38	255	38
PRT808_1_P35749	P35749	MYH11_HUMAN	Myosin-11	Representative isoform	37	159	34
PRT808_1_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	25	105	25
PRT808_1_Q9HBL0	Q9HBL0	TENS1_HUMAN	Tensin-1	Representative isoform	24	114	24
PRT808_1_Q7Z406	Q7Z406	MYH14_HUMAN	Myosin-14	Representative isoform	23	31	21
PRT808_1_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	23	71	23
PRT808_1_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	22	38	19
PRT808_1_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	21	68	19
PRT808_1_Q9C0C2	Q9C0C2	TB182_HUMAN	182 kDa tankyrase-1-binding protein	Representative isoform	21	55	21
PRT808_1_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	20	65	20
PRT808_1_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	20	47	20
PRT808_1_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	19	57	18
PRT808_1_Q01484	Q01484	ANK2_HUMAN	Ankyrin-2	Representative isoform	17	38	17
PRT808_1_Q12888	Q12888	TP53B_HUMAN	TP53-binding protein 1	Representative isoform	15	33	15
PRT808_1_Q9UDY2	Q9UDY2	ZO2_HUMAN	Tight junction protein ZO-2	Representative isoform	15	76	15
PRT808_1_Q8IYB3	Q8IYB3	SRRM1_HUMAN	Serine/arginine repetitive matrix protein 1	Representative isoform	15	90	15
PRT808_1_Q9NYF8	Q9NYF8	BCLF1_HUMAN	Bcl-2-associated transcription factor 1	Representative isoform	15	85	15
PRT808_1_O75376	O75376	NCOR1_HUMAN	Nuclear receptor corepressor 1	Representative isoform	14	43	14
PRT808_1_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	14	34	14
PRT808_1_P48634	P48634	PRC2A_HUMAN	Protein PRRC2A	Representative isoform	14	37	13
PRT808_1_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	14	23	14
PRT808_1_Q02952	Q02952	AKA12_HUMAN	A-kinase anchor protein 12	Representative isoform	14	25	14
PRT808_1_Q9UMS6	Q9UMS6	SYNP2_HUMAN	Synaptopodin-2	Representative isoform	14	129	14
PRT808_1_Q9UHB6	Q9UHB6	LIMA1_HUMAN	LIM domain and actin-binding protein 1	Representative isoform	14	100	14
PRT808_1_P05023	P05023	AT1A1_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-1	Representative isoform	14	20	9
PRT808_1_Q9UKV3	Q9UKV3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	13	41	13
PRT808_1_Q9Y618	Q9Y618	NCOR2_HUMAN	Nuclear receptor corepressor 2	Representative isoform	13	27	13
PRT808_1_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	13	16	13
PRT808_1_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	13	27	10
PRT808_1_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	13	27	13
PRT808_1_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	13	66	13
PRT808_1_P12111	P12111	CO6A3_HUMAN	Collagen alpha-3(VI) chain	Representative isoform	13	37	13
PRT808_1_O43491	O43491	E41L2_HUMAN	Band 4.1-like protein 2	Representative isoform	12	19	12
PRT808_1_P63267	P63267	ACTH_HUMAN	Actin, gamma-enteric smooth muscle	Representative isoform	12	35	1
PRT808_1_P09493	P09493	TPM1_HUMAN	Tropomyosin alpha-1 chain	Representative isoform	12	37	3
PRT808_1_Q12802	Q12802	AKP13_HUMAN	A-kinase anchor protein 13	Representative isoform	12	22	12
PRT808_1_Q14315	Q14315	FLNC_HUMAN	Filamin-C	Representative isoform	11	20	11
PRT808_1_Q96D71	Q96D71	REPS1_HUMAN	RalBP1-associated Eps domain-containing protein 1	Representative isoform	11	28	11
PRT808_1_P07355	P07355	ANXA2_HUMAN	Annexin A2	Representative isoform	11	60	3
PRT808_1_Q9BX66	Q9BX66	SRBS1_HUMAN	Sorbin and SH3 domain-containing protein 1	Representative isoform	11	44	11
PRT808_1_Q9HCH5	Q9HCH5	SYTL2_HUMAN	Synaptotagmin-like protein 2	Representative isoform	11	21	11
PRT808_1_Q5VZ89	Q5VZ89	DEN4C_HUMAN	DENN domain-containing protein 4C	Representative isoform	11	46	11
PRT808_1_Q9NTI5	Q9NTI5	PDS5B_HUMAN	Sister chromatid cohesion protein PDS5 homolog B	Representative isoform	11	31	11
PRT808_1_Q15154	Q15154	PCM1_HUMAN	Pericentriolar material 1 protein	Representative isoform	11	19	11
