protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT805_1_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	66	1735	66
PRT805_1_Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK	Representative isoform	44	591	44
PRT805_1_Q8IYB3	Q8IYB3	SRRM1_HUMAN	Serine/arginine repetitive matrix protein 1	Representative isoform	37	1758	37
PRT805_1_Q02952	Q02952	AKA12_HUMAN	A-kinase anchor protein 12	Representative isoform	36	650	36
PRT805_1_Q9C0C2	Q9C0C2	TB182_HUMAN	182 kDa tankyrase-1-binding protein	Representative isoform	32	199	32
PRT805_1_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	30	704	30
PRT805_1_Q12888	Q12888	TP53B_HUMAN	TP53-binding protein 1	Representative isoform	28	146	28
PRT805_1_Q9NYF8	Q9NYF8	BCLF1_HUMAN	Bcl-2-associated transcription factor 1	Representative isoform	27	739	26
PRT805_1_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	25	667	25
PRT805_1_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	25	360	24
PRT805_1_P28290	P28290	ITPI2_HUMAN	Protein ITPRID2	Representative isoform	23	304	23
PRT805_1_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	23	245	17
PRT805_1_P23588	P23588	IF4B_HUMAN	Eukaryotic translation initiation factor 4B	Representative isoform	22	135	22
PRT805_1_Q9BY89	Q9BY89	K1671_HUMAN	Uncharacterized protein KIAA1671	Representative isoform	21	100	21
PRT805_1_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	21	775	21
PRT805_1_Q5SW79	Q5SW79	CE170_HUMAN	Centrosomal protein of 170 kDa	Representative isoform	19	52	17
PRT805_1_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	18	164	6
PRT805_1_P48634	P48634	PRC2A_HUMAN	Protein PRRC2A	Representative isoform	18	244	17
PRT805_1_O60271	O60271	JIP4_HUMAN	C-Jun-amino-terminal kinase-interacting protein 4	Representative isoform	17	71	17
PRT805_1_P55196	P55196	AFAD_HUMAN	Afadin	Representative isoform	17	113	17
PRT805_1_P25054	P25054	APC_HUMAN	Adenomatous polyposis coli protein	Representative isoform	17	68	17
PRT805_1_Q9Y618	Q9Y618	NCOR2_HUMAN	Nuclear receptor corepressor 2	Representative isoform	17	119	17
PRT805_1_Q9Y4F5	Q9Y4F5	C170B_HUMAN	Centrosomal protein of 170 kDa protein B	Representative isoform	17	86	16
PRT805_1_Q15154	Q15154	PCM1_HUMAN	Pericentriolar material 1 protein	Representative isoform	16	42	16
PRT805_1_Q5VUA4	Q5VUA4	ZN318_HUMAN	Zinc finger protein 318	Representative isoform	16	52	16
PRT805_1_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	16	744	16
PRT805_1_Q9P206	Q9P206	K1522_HUMAN	Uncharacterized protein KIAA1522	Representative isoform	16	201	16
PRT805_1_P46100	P46100	ATRX_HUMAN	Transcriptional regulator ATRX	Representative isoform	16	68	15
PRT805_1_Q3KQU3	Q3KQU3	MA7D1_HUMAN	MAP7 domain-containing protein 1	Representative isoform	16	103	16
PRT805_1_Q5T5U3	Q5T5U3	RHG21_HUMAN	Rho GTPase-activating protein 21	Representative isoform	16	68	16
PRT805_1_Q96T37	Q96T37	RBM15_HUMAN	RNA-binding protein 15	Representative isoform	16	250	16
PRT805_1_Q8TDM6	Q8TDM6	DLG5_HUMAN	Disks large homolog 5	Representative isoform	15	109	15
PRT805_1_Q5JSZ5	Q5JSZ5	PRC2B_HUMAN	Protein PRRC2B	Representative isoform	15	89	14
PRT805_1_Q12830	Q12830	BPTF_HUMAN	Nucleosome-remodeling factor subunit BPTF	Representative isoform	15	60	15
PRT805_1_Q7Z2Z1	Q7Z2Z1	TICRR_HUMAN	Treslin	Representative isoform	15	70	15
