protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT809_1_P16638	P16638	ACLY_RAT	ATP-citrate synthase	Representative isoform	37	133	0
PRT809_1_P69897	P69897	TBB5_RAT	Tubulin beta-5 chain	Representative isoform	23	580	4
PRT809_1_P62944	P62944	AP2B1_RAT	AP-2 complex subunit beta	Representative isoform	23	78	13
PRT809_1_Q66HD0	Q66HD0	ENPL_RAT	Endoplasmin	Representative isoform	21	68	0
PRT809_1_O35303	O35303	DNM1L_RAT	Dynamin-1-like protein	Representative isoform	21	63	21
PRT809_1_Q5M7W5	Q5M7W5	MAP4_RAT	Microtubule-associated protein 4	Representative isoform	19	47	1
PRT809_1_P11507	P11507	AT2A2_RAT	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	Representative isoform	18	42	12
PRT809_1_Q68FS4	Q68FS4	AMPL_RAT	Cytosol aminopeptidase	Representative isoform	18	41	17
PRT809_1_Q62952	Q62952	DPYL3_RAT	Dihydropyrimidinase-related protein 3	Representative isoform	17	75	15
PRT809_1_A7VJC2	A7VJC2	ROA2_RAT	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	17	76	0
PRT809_1_Q9JK11	Q9JK11	RTN4_RAT	Reticulon-4	Representative isoform	16	63	0
PRT809_1_Q07936	Q07936	ANXA2_RAT	Annexin A2	Representative isoform	16	136	15
PRT809_1_P21575	P21575	DYN1_RAT	Dynamin-1	Representative isoform	15	25	8
PRT809_1_P47245	P47245	NRDC_RAT	Nardilysin	Representative isoform	14	27	0
PRT809_1_P25286	P25286	VPP1_RAT	V-type proton ATPase 116 kDa subunit a isoform 1	Representative isoform	14	51	0
PRT809_1_P39052	P39052	DYN2_RAT	Dynamin-2	Representative isoform	14	29	0
PRT809_1_Q6URK4	Q6URK4	ROA3_RAT	Heterogeneous nuclear ribonucleoprotein A3	Representative isoform	14	94	4
PRT809_1_F1LQ48	F1LQ48	HNRPL_RAT	Heterogeneous nuclear ribonucleoprotein L	Representative isoform	13	30	1
PRT809_1_Q2TA68	Q2TA68	OPA1_RAT	Dynamin-like 120 kDa protein, mitochondrial	Representative isoform	13	32	13
PRT809_1_P61765	P61765	STXB1_RAT	Syntaxin-binding protein 1	Representative isoform	13	24	12
PRT809_1_Q9EQG6	Q9EQG6	KDIS_RAT	Kinase D-interacting substrate of 220 kDa	Representative isoform	13	23	0
PRT809_1_Q9JIL3	Q9JIL3	ILF3_RAT	Interleukin enhancer-binding factor 3	Representative isoform	12	36	0
PRT809_1_Q62910	Q62910	SYNJ1_RAT	Synaptojanin-1	Representative isoform	12	18	3
PRT809_1_P13084	P13084	NPM_RAT	Nucleophosmin	Representative isoform	11	109	3
PRT809_1_P35213	P35213	1433B_RAT	14-3-3 protein beta/alpha	Representative isoform	11	215	4
PRT809_1_Q63610	Q63610	TPM3_RAT	Tropomyosin alpha-3 chain	Representative isoform	11	35	4
