protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT825_7_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	Representative isoform	33	106	21
PRT825_7_P34914	P34914	HYES_MOUSE	Bifunctional epoxide hydrolase 2	Representative isoform	25	54	6
PRT825_7_Q9CPY7	Q9CPY7	AMPL_MOUSE	Cytosol aminopeptidase	Representative isoform	25	52	21
PRT825_7_Q91VA0	Q91VA0	ACSM1_MOUSE	Acyl-coenzyme A synthetase ACSM1, mitochondrial	Representative isoform	23	56	2
PRT825_7_Q9DBF1	Q9DBF1	AL7A1_MOUSE	Alpha-aminoadipic semialdehyde dehydrogenase	Representative isoform	22	61	7
PRT825_7_P32020	P32020	NLTP_MOUSE	Non-specific lipid-transfer protein	Representative isoform	20	46	15
PRT825_7_Q9R0H0	Q9R0H0	ACOX1_MOUSE	Peroxisomal acyl-coenzyme A oxidase 1	Representative isoform	19	27	3
PRT825_7_P61922	P61922	GABT_MOUSE	4-aminobutyrate aminotransferase, mitochondrial	Representative isoform	19	34	11
PRT825_7_O08601	O08601	MTP_MOUSE	Microsomal triglyceride transfer protein large subunit	Representative isoform	18	29	18
PRT825_7_Q61598	Q61598	GDIB_MOUSE	Rab GDP dissociation inhibitor beta	Representative isoform	18	30	3
PRT825_7_P97807	P97807	FUMH_MOUSE	Fumarate hydratase, mitochondrial	Representative isoform	17	37	16
PRT825_7_P11983	P11983	TCPA_MOUSE	T-complex protein 1 subunit alpha	Representative isoform	17	22	13
PRT825_7_Q91X77	Q91X77	CY250_MOUSE	Cytochrome P450 2C50	Representative isoform	15	26	4
PRT825_7_Q9Z2I8	Q9Z2I8	SUCB2_MOUSE	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	Representative isoform	15	33	14
PRT825_7_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	14	29	2
PRT825_7_Q71RI9	Q71RI9	KAT3_MOUSE	Kynurenine--oxoglutarate transaminase 3	Representative isoform	14	24	7
PRT825_7_Q3UPL0	Q3UPL0	SC31A_MOUSE	Protein transport protein Sec31A	Representative isoform	14	16	3
PRT825_7_Q91ZJ5	Q91ZJ5	UGPA_MOUSE	UTP--glucose-1-phosphate uridylyltransferase	Representative isoform	14	31	14
PRT825_7_Q9CZN7	Q9CZN7	GLYM_MOUSE	Serine hydroxymethyltransferase, mitochondrial	Representative isoform	14	22	13
PRT825_7_Q63880	Q63880	EST3A_MOUSE	Carboxylesterase 3A	Representative isoform	14	41	6
PRT825_7_Q8BFR5	Q8BFR5	EFTU_MOUSE	Elongation factor Tu, mitochondrial	Representative isoform	13	23	4
PRT825_7_P61979	P61979	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	13	21	0
PRT825_7_Q8BGA8	Q8BGA8	ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Representative isoform	13	16	3
PRT825_7_P55264	P55264	ADK_MOUSE	Adenosine kinase	Representative isoform	13	43	4
PRT825_7_A3KMP2	A3KMP2	TTC38_MOUSE	Tetratricopeptide repeat protein 38	Representative isoform	12	20	9
PRT825_7_Q91WT9	Q91WT9	CBS_MOUSE	Cystathionine beta-synthase	Representative isoform	12	20	2
PRT825_7_Q8QZR3	Q8QZR3	EST2A_MOUSE	Pyrethroid hydrolase Ces2a	Representative isoform	12	20	8
PRT825_7_Q91XE0	Q91XE0	GLYAT_MOUSE	Glycine N-acyltransferase	Representative isoform	11	29	11
PRT825_7_Q8VCU1	Q8VCU1	EST3B_MOUSE	Carboxylesterase 3B	Representative isoform	11	33	3
PRT825_7_Q9DBG3	Q9DBG3	AP2B1_MOUSE	AP-2 complex subunit beta	Representative isoform	10	13	0
PRT825_7_P99029	P99029	PRDX5_MOUSE	Peroxiredoxin-5, mitochondrial	Representative isoform	10	25	0
PRT825_7_Q60597	Q60597	ODO1_MOUSE	2-oxoglutarate dehydrogenase, mitochondrial	Representative isoform	10	18	2
PRT825_7_Q5SW19	Q5SW19	CLU_MOUSE	Clustered mitochondria protein homolog	Representative isoform	10	12	0
