protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT820_5_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	61	993	61
PRT820_5_P01133	P01133	EGF_HUMAN	Pro-epidermal growth factor	Representative isoform	26	133	26
PRT820_5_P01009	P01009	A1AT_HUMAN	Alpha-1-antitrypsin	Representative isoform	23	134	22
PRT820_5_P07911	P07911	UROM_HUMAN	Uromodulin	Representative isoform	23	557	23
PRT820_5_P01042	P01042	KNG1_HUMAN	Kininogen-1	Representative isoform	21	180	21
PRT820_5_P04746	P04746	AMYP_HUMAN	Pancreatic alpha-amylase	Representative isoform	20	125	4
PRT820_5_P01011	P01011	AACT_HUMAN	Alpha-1-antichymotrypsin	Representative isoform	20	130	19
PRT820_5_P19961	P19961	AMY2B_HUMAN	Alpha-amylase 2B	Representative isoform	18	112	1
PRT820_5_P04217	P04217	A1BG_HUMAN	Alpha-1B-glycoprotein	Representative isoform	17	152	17
PRT820_5_O75882	O75882	ATRN_HUMAN	Attractin	Representative isoform	16	49	16
PRT820_5_P05155	P05155	IC1_HUMAN	Plasma protease C1 inhibitor	Representative isoform	16	103	16
PRT820_5_Q96PD5	Q96PD5	PGRP2_HUMAN	N-acetylmuramoyl-L-alanine amidase	Representative isoform	16	88	16
PRT820_5_Q9UKU9	Q9UKU9	ANGL2_HUMAN	Angiopoietin-related protein 2	Representative isoform	15	74	13
PRT820_5_P16278	P16278	BGAL_HUMAN	Beta-galactosidase	Representative isoform	15	54	14
PRT820_5_Q12805	Q12805	FBLN3_HUMAN	EGF-containing fibulin-like extracellular matrix protein 1	Representative isoform	15	69	15
PRT820_5_P0C0L4	P0C0L4	CO4A_HUMAN	Complement C4-A	Representative isoform	14	54	1
PRT820_5_P06396	P06396	GELS_HUMAN	Gelsolin	Representative isoform	14	78	14
PRT820_5_P10909	P10909	CLUS_HUMAN	Clusterin	Representative isoform	13	84	13
PRT820_5_Q16769	Q16769	QPCT_HUMAN	Glutaminyl-peptide cyclotransferase	Representative isoform	13	64	13
PRT820_5_Q14624	Q14624	ITIH4_HUMAN	Inter-alpha-trypsin inhibitor heavy chain H4	Representative isoform	13	83	13
PRT820_5_P02751	P02751	FINC_HUMAN	Fibronectin	Representative isoform	13	34	13
PRT820_5_P00738	P00738	HPT_HUMAN	Haptoglobin	Representative isoform	12	105	8
PRT820_5_Q9BRK3	Q9BRK3	MXRA8_HUMAN	Matrix remodeling-associated protein 8	Representative isoform	12	50	12
PRT820_5_P01871	P01871	IGHM_HUMAN	Immunoglobulin heavy constant mu	Representative isoform	11	56	2
PRT820_5_Q8WZ75	Q8WZ75	ROBO4_HUMAN	Roundabout homolog 4	Representative isoform	11	68	11
PRT820_5_P00749	P00749	UROK_HUMAN	Urokinase-type plasminogen activator	Representative isoform	11	34	11
PRT820_5_P15586	P15586	GNS_HUMAN	N-acetylglucosamine-6-sulfatase	Representative isoform	11	61	11
PRT820_5_Q02487	Q02487	DSC2_HUMAN	Desmocollin-2	Representative isoform	10	28	10
PRT820_5_O00187	O00187	MASP2_HUMAN	Mannan-binding lectin serine protease 2	Representative isoform	10	134	10
PRT820_5_P19801	P19801	AOC1_HUMAN	Amiloride-sensitive amine oxidase [copper-containing]	Representative isoform	10	21	10
PRT820_5_P19320	P19320	VCAM1_HUMAN	Vascular cell adhesion protein 1	Representative isoform	10	55	10
PRT820_5_P55290	P55290	CAD13_HUMAN	Cadherin-13	Representative isoform	9	49	9
PRT820_5_P10451	P10451	OSTP_HUMAN	Osteopontin	Representative isoform	9	42	9
PRT820_5_Q96NY8	Q96NY8	NECT4_HUMAN	Nectin-4	Representative isoform	9	22	9
PRT820_5_P15309	P15309	PPAP_HUMAN	Prostatic acid phosphatase	Representative isoform	9	33	9
PRT820_5_P33908	P33908	MA1A1_HUMAN	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	Representative isoform	9	14	9
PRT820_5_P55287	P55287	CAD11_HUMAN	Cadherin-11	Representative isoform	8	24	8
PRT820_5_Q13421	Q13421	MSLN_HUMAN	Mesothelin	Representative isoform	8	21	8
PRT820_5_P14543	P14543	NID1_HUMAN	Nidogen-1	Representative isoform	8	44	8
PRT820_5_O00468	O00468	AGRIN_HUMAN	Agrin	Representative isoform	8	42	8
PRT820_5_P43251	P43251	BTD_HUMAN	Biotinidase	Representative isoform	8	28	8
PRT820_5_P02774	P02774	VTDB_HUMAN	Vitamin D-binding protein	Representative isoform	8	25	8
PRT820_5_P43121	P43121	MUC18_HUMAN	Cell surface glycoprotein MUC18	Representative isoform	7	19	7
PRT820_5_Q92692	Q92692	NECT2_HUMAN	Nectin-2	Representative isoform	7	21	7
PRT820_5_Q14515	Q14515	SPRL1_HUMAN	SPARC-like protein 1	Representative isoform	7	19	7
PRT820_5_P22891	P22891	PROZ_HUMAN	Vitamin K-dependent protein Z	Representative isoform	7	33	7
PRT820_5_P12830	P12830	CADH1_HUMAN	Cadherin-1	Representative isoform	7	67	7
