protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT820_6_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	68	1550	68
PRT820_6_P02751	P02751	FINC_HUMAN	Fibronectin	Representative isoform	43	244	43
PRT820_6_P01133	P01133	EGF_HUMAN	Pro-epidermal growth factor	Representative isoform	43	517	43
PRT820_6_P22105	P22105	TENX_HUMAN	Tenascin-X	Representative isoform	34	122	27
PRT820_6_P02788	P02788	TRFL_HUMAN	Lactotransferrin	Representative isoform	30	88	29
PRT820_6_P07911	P07911	UROM_HUMAN	Uromodulin	Representative isoform	29	810	29
PRT820_6_P04746	P04746	AMYP_HUMAN	Pancreatic alpha-amylase	Representative isoform	29	391	5
PRT820_6_O00468	O00468	AGRIN_HUMAN	Agrin	Representative isoform	29	85	29
PRT820_6_P19961	P19961	AMY2B_HUMAN	Alpha-amylase 2B	Representative isoform	27	353	3
PRT820_6_P01042	P01042	KNG1_HUMAN	Kininogen-1	Representative isoform	25	485	25
PRT820_6_O75882	O75882	ATRN_HUMAN	Attractin	Representative isoform	25	167	25
PRT820_6_P19801	P19801	AOC1_HUMAN	Amiloride-sensitive amine oxidase [copper-containing]	Representative isoform	24	116	24
PRT820_6_Q8WUM4	Q8WUM4	PDC6I_HUMAN	Programmed cell death 6-interacting protein	Representative isoform	24	80	23
PRT820_6_P06396	P06396	GELS_HUMAN	Gelsolin	Representative isoform	23	205	23
PRT820_6_Q5SZK8	Q5SZK8	FREM2_HUMAN	FRAS1-related extracellular matrix protein 2	Representative isoform	23	54	23
PRT820_6_P01009	P01009	A1AT_HUMAN	Alpha-1-antitrypsin	Representative isoform	23	306	23
PRT820_6_Q14624	Q14624	ITIH4_HUMAN	Inter-alpha-trypsin inhibitor heavy chain H4	Representative isoform	23	273	23
PRT820_6_P08582	P08582	TRFM_HUMAN	Melanotransferrin	Representative isoform	22	125	22
PRT820_6_Q12805	Q12805	FBLN3_HUMAN	EGF-containing fibulin-like extracellular matrix protein 1	Representative isoform	21	178	21
PRT820_6_Q9BXP8	Q9BXP8	PAPP2_HUMAN	Pappalysin-2	Representative isoform	21	82	21
