protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT795_2_A6T4F4	A6T4F4	DNAK_KLEP7	Chaperone protein DnaK	leading protein	29	327	29
PRT795_2_A6TEX7	A6TEX7	EFTU_KLEP7	Elongation factor Tu	leading protein	24	1006	24
PRT795_2_A6TH53	A6TH53	CH60_KLEP7	60 kDa chaperonin	leading protein	23	515	23
PRT795_2_A6THZ8	A6THZ8	A6THZ8_KLEP7	Phosphopentomutase	leading protein	21	121	21
PRT795_2_A6TEX8	A6TEX8	A6TEX8_KLEP7	Elongation factor G	leading protein	21	120	21
PRT795_2_A6TDT1	A6TDT1	A6TDT1_KLEP7	Phosphoglycerate kinase	leading protein	20	441	20
PRT795_2_A6T5H9	A6T5H9	TIG_KLEP7	Trigger factor	leading protein	19	61	19
PRT795_2_A6T751	A6T751	A6T751_KLEP7	Outer membrane protein 3a (II*Gd)	leading protein	19	224	19
PRT795_2_A6TGP0	A6TGP0	RPOB_KLEP7	DNA-directed RNA polymerase subunit beta	leading protein	18	38	18
PRT795_2_A6TD53	A6TD53	ENO_KLEP7	Enolase	leading protein	17	491	17
PRT795_2_A6TGP1	A6TGP1	RPOC_KLEP7	DNA-directed RNA polymerase subunit beta'	leading protein	16	71	16
PRT795_2_A6T7Y4	A6T7Y4	A6T7Y4_KLEP7	Aconitate hydratase	leading protein	15	49	15
PRT795_2_A6T4Q8	A6T4Q8	A6T4Q8_KLEP7	Acetyltransferase component of pyruvate dehydrogenase complex	leading protein	15	70	15
PRT795_2_A6TG36	A6TG36	ATPB_KLEP7	ATP synthase subunit beta	leading protein	14	75	14
PRT795_2_A6T9L3	A6T9L3	A6T9L3_KLEP7	Alcohol dehydrogenase	leading protein	14	344	14
PRT795_2_A6TEU8	A6TEU8	RPOA_KLEP7	DNA-directed RNA polymerase subunit alpha	leading protein	14	44	14
PRT795_2_A6TAK6	A6TAK6	A6TAK6_KLEP7	Aldehyde-alcohol dehydrogenase	leading protein	14	60	14
PRT795_2_A6TBT2	A6TBT2	A6TBT2_KLEP7	Outer membrane pore protein 1b (Ibc)	leading protein	14	164	11
PRT795_2_A6TAG7	A6TAG7	A6TAG7_KLEP7	Phosphoenolpyruvate synthase	leading protein	13	55	13
PRT795_2_A6TF26	A6TF26	A6TF26_KLEP7	Phosphoenolpyruvate carboxykinase (ATP)	leading protein	13	35	10
PRT795_2_A6T6Z6	A6T6Z6	A6T6Z6_KLEP7	Formate acetyltransferase 1	leading protein	13	33	12
PRT795_2_A6T703	A6T703	A6T703_KLEP7	30S ribosomal protein S1	leading protein	13	67	13
