protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT813_2_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	113	260	112
PRT813_2_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	81	191	72
PRT813_2_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	70	139	70
PRT813_2_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	54	149	43
PRT813_2_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	51	132	51
PRT813_2_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	50	88	41
PRT813_2_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	49	578	49
PRT813_2_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	47	66	43
PRT813_2_P35580	P35580	MYH10_HUMAN	Myosin-10	Representative isoform	44	96	32
PRT813_2_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	40	77	29
PRT813_2_Q08211	Q08211	DHX9_HUMAN	ATP-dependent RNA helicase A	Representative isoform	37	124	37
PRT813_2_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	36	66	36
PRT813_2_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	36	57	36
PRT813_2_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	36	251	14
PRT813_2_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	34	198	34
PRT813_2_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	28	125	18
PRT813_2_Q9UBC3	Q9UBC3	DNM3B_HUMAN	DNA (cytosine-5)-methyltransferase 3B	Representative isoform	27	86	25
PRT813_2_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	27	94	27
PRT813_2_P25705	P25705	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial	Representative isoform	26	116	26
PRT813_2_Q12906	Q12906	ILF3_HUMAN	Interleukin enhancer-binding factor 3	Representative isoform	26	78	21
PRT813_2_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	25	54	25
PRT813_2_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	25	65	17
PRT813_2_Q92841	Q92841	DDX17_HUMAN	Probable ATP-dependent RNA helicase DDX17	Representative isoform	25	67	18
PRT813_2_P51659	P51659	DHB4_HUMAN	Peroxisomal multifunctional enzyme type 2	Representative isoform	24	59	24
PRT813_2_P12956	P12956	XRCC6_HUMAN	X-ray repair cross-complementing protein 6	Representative isoform	24	96	24
PRT813_2_Q15029	Q15029	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component	Representative isoform	24	54	23
PRT813_2_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	24	29	24
PRT813_2_P78347	P78347	GTF2I_HUMAN	General transcription factor II-I	Representative isoform	24	64	23
PRT813_2_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	Representative isoform	24	82	16
PRT813_2_P52272	P52272	HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	24	61	23
PRT813_2_P50395	P50395	GDIB_HUMAN	Rab GDP dissociation inhibitor beta	Representative isoform	23	50	16
PRT813_2_Q02880	Q02880	TOP2B_HUMAN	DNA topoisomerase 2-beta	Representative isoform	23	48	18
PRT813_2_Q9Y4L1	Q9Y4L1	HYOU1_HUMAN	Hypoxia up-regulated protein 1	Representative isoform	23	46	23
PRT813_2_Q16531	Q16531	DDB1_HUMAN	DNA damage-binding protein 1	Representative isoform	22	36	22
PRT813_2_Q15393	Q15393	SF3B3_HUMAN	Splicing factor 3B subunit 3	Representative isoform	22	49	22
PRT813_2_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	22	92	21
PRT813_2_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	22	45	22
PRT813_2_P50990	P50990	TCPQ_HUMAN	T-complex protein 1 subunit theta	Representative isoform	21	47	21
PRT813_2_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	21	64	16
PRT813_2_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	21	41	21
PRT813_2_P34897	P34897	GLYM_HUMAN	Serine hydroxymethyltransferase, mitochondrial	Representative isoform	21	52	21
PRT813_2_P06733	P06733	ENOA_HUMAN	Alpha-enolase	Representative isoform	20	94	15
PRT813_2_Q14974	Q14974	IMB1_HUMAN	Importin subunit beta-1	Representative isoform	20	44	20
PRT813_2_O60506	O60506	HNRPQ_HUMAN	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	20	86	14
PRT813_2_P19367	P19367	HXK1_HUMAN	Hexokinase-1	Representative isoform	20	43	15
PRT813_2_Q00839	Q00839	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	20	91	19
PRT813_2_Q9NR30	Q9NR30	DDX21_HUMAN	Nucleolar RNA helicase 2	Representative isoform	20	41	17
PRT813_2_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	20	42	10
PRT813_2_P12814	P12814	ACTN1_HUMAN	Alpha-actinin-1	Representative isoform	20	54	10
PRT813_2_P46013	P46013	KI67_HUMAN	Proliferation marker protein Ki-67	Representative isoform	20	21	20
