protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT799_1_Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK	Representative isoform	297	829	295
PRT799_1_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	272	812	261
PRT799_1_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	181	644	179
PRT799_1_P15924	P15924	DESP_HUMAN	Desmoplakin	Representative isoform	170	546	169
PRT799_1_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	156	547	156
PRT799_1_Q5T4S7	Q5T4S7	UBR4_HUMAN	E3 ubiquitin-protein ligase UBR4	Representative isoform	136	317	134
PRT799_1_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	131	507	120
PRT799_1_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	128	560	104
PRT799_1_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	125	417	124
PRT799_1_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	122	446	110
PRT799_1_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	119	437	106
PRT799_1_P46013	P46013	KI67_HUMAN	Proliferation marker protein Ki-67	Representative isoform	114	258	114
PRT799_1_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	105	264	104
PRT799_1_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	104	376	104
PRT799_1_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	99	278	98
PRT799_1_Q63HN8	Q63HN8	RN213_HUMAN	E3 ubiquitin-protein ligase RNF213	Representative isoform	99	197	99
PRT799_1_Q9NZM1	Q9NZM1	MYOF_HUMAN	Myoferlin	Representative isoform	93	267	91
PRT799_1_P31327	P31327	CPSM_HUMAN	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Representative isoform	90	732	88
PRT799_1_Q8IVF2	Q8IVF2	AHNK2_HUMAN	Protein AHNAK2	Representative isoform	86	135	85
PRT799_1_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	85	541	65
PRT799_1_Q13085	Q13085	ACACA_HUMAN	Acetyl-CoA carboxylase 1	Representative isoform	83	221	71
PRT799_1_Q14789	Q14789	GOGB1_HUMAN	Golgin subfamily B member 1	Representative isoform	77	129	76
PRT799_1_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	Representative isoform	73	103	67
PRT799_1_Q14008	Q14008	CKAP5_HUMAN	Cytoskeleton-associated protein 5	Representative isoform	71	158	71
PRT799_1_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	70	289	55
PRT799_1_P30622	P30622	CLIP1_HUMAN	CAP-Gly domain-containing linker protein 1	Representative isoform	69	141	61
PRT799_1_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	67	246	65
PRT799_1_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	64	293	64
PRT799_1_A5YKK6	A5YKK6	CNOT1_HUMAN	CCR4-NOT transcription complex subunit 1	Representative isoform	64	144	64
PRT799_1_Q9Y4A5	Q9Y4A5	TRRAP_HUMAN	Transformation/transcription domain-associated protein	Representative isoform	63	115	63
PRT799_1_O15020	O15020	SPTN2_HUMAN	Spectrin beta chain, non-erythrocytic 2	Representative isoform	63	134	54
PRT799_1_Q14839	Q14839	CHD4_HUMAN	Chromodomain-helicase-DNA-binding protein 4	Representative isoform	61	159	43
PRT799_1_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	61	369	38
PRT799_1_Q9P2J5	Q9P2J5	SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic	Representative isoform	61	191	60
PRT799_1_Q9UIG0	Q9UIG0	BAZ1B_HUMAN	Tyrosine-protein kinase BAZ1B	Representative isoform	61	160	60
PRT799_1_Q9Y520	Q9Y520	PRC2C_HUMAN	Protein PRRC2C	Representative isoform	61	157	58
PRT799_1_Q86UP2	Q86UP2	KTN1_HUMAN	Kinectin	Representative isoform	59	137	58
PRT799_1_Q93008	Q93008	USP9X_HUMAN	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	Representative isoform	58	123	35
PRT799_1_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	58	409	55
PRT799_1_P12814	P12814	ACTN1_HUMAN	Alpha-actinin-1	Representative isoform	57	274	32
PRT799_1_Q7KZ85	Q7KZ85	SPT6H_HUMAN	Transcription elongation factor SPT6	Representative isoform	57	133	57
PRT799_1_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	57	146	56
PRT799_1_Q92614	Q92614	MY18A_HUMAN	Unconventional myosin-XVIIIa	Representative isoform	57	104	57
PRT799_1_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	57	277	52
PRT799_1_P24928	P24928	RPB1_HUMAN	DNA-directed RNA polymerase II subunit RPB1	Representative isoform	56	124	56
PRT799_1_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	55	247	50
PRT799_1_Q92598	Q92598	HS105_HUMAN	Heat shock protein 105 kDa	Representative isoform	55	295	49
PRT799_1_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	55	215	55
PRT799_1_Q08211	Q08211	DHX9_HUMAN	ATP-dependent RNA helicase A	Representative isoform	55	396	55
PRT799_1_O00410	O00410	IPO5_HUMAN	Importin-5	Representative isoform	55	270	51
PRT799_1_Q93009	Q93009	UBP7_HUMAN	Ubiquitin carboxyl-terminal hydrolase 7	Representative isoform	54	185	54
PRT799_1_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	54	1763	27
PRT799_1_Q00341	Q00341	VIGLN_HUMAN	Vigilin	Representative isoform	54	154	54
PRT799_1_P55265	P55265	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase	Representative isoform	54	186	54
PRT799_1_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	54	171	53
PRT799_1_Q8N3C0	Q8N3C0	ASCC3_HUMAN	Activating signal cointegrator 1 complex subunit 3	Representative isoform	54	125	54
PRT799_1_Q9BQG0	Q9BQG0	MBB1A_HUMAN	Myb-binding protein 1A	Representative isoform	53	162	53
PRT799_1_Q13439	Q13439	GOGA4_HUMAN	Golgin subfamily A member 4	Representative isoform	52	95	52
PRT799_1_O95071	O95071	UBR5_HUMAN	E3 ubiquitin-protein ligase UBR5	Representative isoform	52	108	52
PRT799_1_P26358	P26358	DNMT1_HUMAN	DNA (cytosine-5)-methyltransferase 1	Representative isoform	52	136	52
PRT799_1_P53396	P53396	ACLY_HUMAN	ATP-citrate synthase	Representative isoform	51	307	51
PRT799_1_P31948	P31948	STIP1_HUMAN	Stress-induced-phosphoprotein 1	Representative isoform	50	259	50
PRT799_1_Q12802	Q12802	AKP13_HUMAN	A-kinase anchor protein 13	Representative isoform	50	81	50
PRT799_1_O15027	O15027	SC16A_HUMAN	Protein transport protein Sec16A	Representative isoform	50	134	50
PRT799_1_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	50	368	50
PRT799_1_P26640	P26640	SYVC_HUMAN	Valine--tRNA ligase	Representative isoform	50	196	50
