protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT822_1_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	51	501	51
PRT822_1_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	16	143	16
PRT822_1_Q9NYF8	Q9NYF8	BCLF1_HUMAN	Bcl-2-associated transcription factor 1	Representative isoform	12	72	12
PRT822_1_Q12888	Q12888	TP53B_HUMAN	TP53-binding protein 1	Representative isoform	11	44	11
PRT822_1_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	11	89	11
PRT822_1_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	11	56	11
PRT822_1_Q8WWI1	Q8WWI1	LMO7_HUMAN	LIM domain only protein 7	Representative isoform	10	66	10
PRT822_1_P04075	P04075	ALDOA_HUMAN	Fructose-bisphosphate aldolase A	Representative isoform	10	89	9
PRT822_1_P06748	P06748	NPM_HUMAN	Nucleophosmin	Representative isoform	10	555	10
PRT822_1_P14866	P14866	HNRPL_HUMAN	Heterogeneous nuclear ribonucleoprotein L	Representative isoform	10	65	10
PRT822_1_P38159	P38159	RBMX_HUMAN	RNA-binding motif protein, X chromosome	Representative isoform	10	30	2
PRT822_1_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	10	46	10
PRT822_1_P09651	P09651	ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1	Representative isoform	10	61	5
PRT822_1_Q8IYB3	Q8IYB3	SRRM1_HUMAN	Serine/arginine repetitive matrix protein 1	Representative isoform	10	46	10
PRT822_1_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	9	34	9
PRT822_1_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	9	22	4
PRT822_1_Q14978	Q14978	NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1	Representative isoform	9	95	9
PRT822_1_Q13263	Q13263	TIF1B_HUMAN	Transcription intermediary factor 1-beta	Representative isoform	8	42	8
PRT822_1_P46100	P46100	ATRX_HUMAN	Transcriptional regulator ATRX	Representative isoform	8	29	8
PRT822_1_P22626	P22626	ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	8	88	8
PRT822_1_P61978	P61978	HNRPK_HUMAN	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	8	50	8
PRT822_1_P04406	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	Representative isoform	7	19	7
PRT822_1_P18583	P18583	SON_HUMAN	Protein SON	Representative isoform	7	55	7
PRT822_1_Q5UIP0	Q5UIP0	RIF1_HUMAN	Telomere-associated protein RIF1	Representative isoform	7	27	7
PRT822_1_P26358	P26358	DNMT1_HUMAN	DNA (cytosine-5)-methyltransferase 1	Representative isoform	7	64	7
PRT822_1_Q99590	Q99590	SCAFB_HUMAN	Protein SCAF11	Representative isoform	7	28	7
PRT822_1_Q8WVC0	Q8WVC0	LEO1_HUMAN	RNA polymerase-associated protein LEO1	Representative isoform	7	26	7
PRT822_1_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	6	37	6
PRT822_1_Q9UKV3	Q9UKV3	ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus	Representative isoform	6	107	6
PRT822_1_Q9UKJ3	Q9UKJ3	GPTC8_HUMAN	G patch domain-containing protein 8	Representative isoform	6	17	6
PRT822_1_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	6	28	6
PRT822_1_O14974	O14974	MYPT1_HUMAN	Protein phosphatase 1 regulatory subunit 12A	Representative isoform	6	35	6
PRT822_1_O60293	O60293	ZC3H1_HUMAN	Zinc finger C3H1 domain-containing protein	Representative isoform	6	43	6
