protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT820_7_P02768	P02768	ALBU_HUMAN	Serum albumin	Representative isoform	74	2221	74
PRT820_7_P01133	P01133	EGF_HUMAN	Pro-epidermal growth factor	Representative isoform	48	494	48
PRT820_7_P02788	P02788	TRFL_HUMAN	Lactotransferrin	Representative isoform	44	236	43
PRT820_7_P02751	P02751	FINC_HUMAN	Fibronectin	Representative isoform	43	196	43
PRT820_7_P04279	P04279	SEMG1_HUMAN	Semenogelin-1	Representative isoform	34	382	29
PRT820_7_Q8WUM4	Q8WUM4	PDC6I_HUMAN	Programmed cell death 6-interacting protein	Representative isoform	34	109	33
PRT820_7_P01042	P01042	KNG1_HUMAN	Kininogen-1	Representative isoform	32	515	32
PRT820_7_P19961	P19961	AMY2B_HUMAN	Alpha-amylase 2B	Representative isoform	32	473	3
PRT820_7_P07911	P07911	UROM_HUMAN	Uromodulin	Representative isoform	31	636	31
PRT820_7_O75882	O75882	ATRN_HUMAN	Attractin	Representative isoform	29	187	29
PRT820_7_P0C0L4	P0C0L4	CO4A_HUMAN	Complement C4-A	Representative isoform	28	81	2
PRT820_7_P01009	P01009	A1AT_HUMAN	Alpha-1-antitrypsin	Representative isoform	26	271	25
PRT820_7_P33908	P33908	MA1A1_HUMAN	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	Representative isoform	25	183	25
PRT820_7_Q9BXP8	Q9BXP8	PAPP2_HUMAN	Pappalysin-2	Representative isoform	24	74	24
PRT820_7_P01011	P01011	AACT_HUMAN	Alpha-1-antichymotrypsin	Representative isoform	24	242	23
PRT820_7_Q14624	Q14624	ITIH4_HUMAN	Inter-alpha-trypsin inhibitor heavy chain H4	Representative isoform	24	265	24
PRT820_7_O00391	O00391	QSOX1_HUMAN	Sulfhydryl oxidase 1	Representative isoform	23	105	23
PRT820_7_P19801	P19801	AOC1_HUMAN	Amiloride-sensitive amine oxidase [copper-containing]	Representative isoform	23	108	23
PRT820_7_P22105	P22105	TENX_HUMAN	Tenascin-X	Representative isoform	23	81	19
PRT820_7_P16278	P16278	BGAL_HUMAN	Beta-galactosidase	Representative isoform	23	155	22
