protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT799_2_Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK	Representative isoform	327	1208	325
PRT799_2_Q15149	Q15149	PLEC_HUMAN	Plectin	Representative isoform	291	894	280
PRT799_2_P15924	P15924	DESP_HUMAN	Desmoplakin	Representative isoform	179	600	179
PRT799_2_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	174	683	171
PRT799_2_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	161	569	161
PRT799_2_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	149	563	137
PRT799_2_Q5T4S7	Q5T4S7	UBR4_HUMAN	E3 ubiquitin-protein ligase UBR4	Representative isoform	137	329	136
PRT799_2_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	131	412	130
PRT799_2_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	125	489	114
PRT799_2_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	119	480	109
PRT799_2_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	114	318	113
PRT799_2_Q14789	Q14789	GOGB1_HUMAN	Golgin subfamily B member 1	Representative isoform	108	182	107
PRT799_2_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	108	318	106
PRT799_2_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	101	356	100
PRT799_2_Q8IVF2	Q8IVF2	AHNK2_HUMAN	Protein AHNAK2	Representative isoform	99	204	98
PRT799_2_Q63HN8	Q63HN8	RN213_HUMAN	E3 ubiquitin-protein ligase RNF213	Representative isoform	98	170	97
PRT799_2_Q9NZM1	Q9NZM1	MYOF_HUMAN	Myoferlin	Representative isoform	97	306	93
PRT799_2_P31327	P31327	CPSM_HUMAN	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Representative isoform	95	742	92
PRT799_2_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	86	510	64
PRT799_2_Q14008	Q14008	CKAP5_HUMAN	Cytoskeleton-associated protein 5	Representative isoform	82	208	82
PRT799_2_Q13085	Q13085	ACACA_HUMAN	Acetyl-CoA carboxylase 1	Representative isoform	81	203	69
PRT799_2_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	Representative isoform	80	130	75
PRT799_2_Q9Y520	Q9Y520	PRC2C_HUMAN	Protein PRRC2C	Representative isoform	77	195	75
PRT799_2_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	77	323	62
PRT799_2_Q13439	Q13439	GOGA4_HUMAN	Golgin subfamily A member 4	Representative isoform	76	136	75
PRT799_2_P30622	P30622	CLIP1_HUMAN	CAP-Gly domain-containing linker protein 1	Representative isoform	70	160	63
PRT799_2_Q86UP2	Q86UP2	KTN1_HUMAN	Kinectin	Representative isoform	70	171	70
PRT799_2_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	70	247	68
PRT799_2_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	69	304	65
PRT799_2_Q14839	Q14839	CHD4_HUMAN	Chromodomain-helicase-DNA-binding protein 4	Representative isoform	68	193	53
PRT799_2_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	64	221	63
PRT799_2_Q12888	Q12888	TP53B_HUMAN	TP53-binding protein 1	Representative isoform	63	133	63
PRT799_2_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	62	413	40
PRT799_2_A5YKK6	A5YKK6	CNOT1_HUMAN	CCR4-NOT transcription complex subunit 1	Representative isoform	62	172	62
PRT799_2_O15020	O15020	SPTN2_HUMAN	Spectrin beta chain, non-erythrocytic 2	Representative isoform	61	156	53
PRT799_2_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	61	374	55
PRT799_2_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	60	230	60
PRT799_2_Q5UIP0	Q5UIP0	RIF1_HUMAN	Telomere-associated protein RIF1	Representative isoform	59	115	59
PRT799_2_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	59	1492	27
