protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT796_6_P78527	P78527	PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit	Representative isoform	108	286	107
PRT796_6_P35579	P35579	MYH9_HUMAN	Myosin-9	Representative isoform	99	266	79
PRT796_6_P31327	P31327	CPSM_HUMAN	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Representative isoform	88	395	87
PRT796_6_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	Representative isoform	69	860	33
PRT796_6_P11142	P11142	HSP7C_HUMAN	Heat shock cognate 71 kDa protein	Representative isoform	61	533	43
PRT796_6_P10809	P10809	CH60_HUMAN	60 kDa heat shock protein, mitochondrial	Representative isoform	56	277	56
PRT796_6_P31948	P31948	STIP1_HUMAN	Stress-induced-phosphoprotein 1	Representative isoform	54	191	53
PRT796_6_Q14247	Q14247	SRC8_HUMAN	Src substrate cortactin	Representative isoform	52	168	51
PRT796_6_P02545	P02545	LMNA_HUMAN	Prelamin-A/C	Representative isoform	52	170	50
PRT796_6_P14618	P14618	KPYM_HUMAN	Pyruvate kinase PKM	Representative isoform	49	238	46
PRT796_6_Q13428	Q13428	TCOF_HUMAN	Treacle protein	Representative isoform	47	104	47
PRT796_6_P0DMV8	P0DMV8	HS71A_HUMAN	Heat shock 70 kDa protein 1A	Representative isoform	47	264	0
PRT796_6_P21333	P21333	FLNA_HUMAN	Filamin-A	Representative isoform	46	98	38
PRT796_6_P06733	P06733	ENOA_HUMAN	Alpha-enolase	Representative isoform	45	251	41
PRT796_6_P49588	P49588	SYAC_HUMAN	Alanine--tRNA ligase, cytoplasmic	Representative isoform	43	178	43
PRT796_6_O75369	O75369	FLNB_HUMAN	Filamin-B	Representative isoform	42	91	37
PRT796_6_Q00839	Q00839	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	40	133	40
PRT796_6_P68104	P68104	EF1A1_HUMAN	Elongation factor 1-alpha 1	Representative isoform	40	294	2
PRT796_6_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	Representative isoform	39	91	34
PRT796_6_Q04637	Q04637	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	38	94	33
PRT796_6_Q92598	Q92598	HS105_HUMAN	Heat shock protein 105 kDa	Representative isoform	37	82	32
PRT796_6_Q00610	Q00610	CLH1_HUMAN	Clathrin heavy chain 1	Representative isoform	37	79	24
PRT796_6_P50990	P50990	TCPQ_HUMAN	T-complex protein 1 subunit theta	Representative isoform	37	222	37
PRT796_6_P78371	P78371	TCPB_HUMAN	T-complex protein 1 subunit beta	Representative isoform	37	142	37
PRT796_6_Q12931	Q12931	TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial	Representative isoform	36	200	35
PRT796_6_P48643	P48643	TCPE_HUMAN	T-complex protein 1 subunit epsilon	Representative isoform	35	145	34
PRT796_6_P07355	P07355	ANXA2_HUMAN	Annexin A2	Representative isoform	35	160	4
PRT796_6_P00558	P00558	PGK1_HUMAN	Phosphoglycerate kinase 1	Representative isoform	35	146	29
PRT796_6_P22314	P22314	UBA1_HUMAN	Ubiquitin-like modifier-activating enzyme 1	Representative isoform	34	121	34
PRT796_6_P27816	P27816	MAP4_HUMAN	Microtubule-associated protein 4	Representative isoform	33	70	32
PRT796_6_Q99832	Q99832	TCPH_HUMAN	T-complex protein 1 subunit eta	Representative isoform	33	98	33
PRT796_6_P04075	P04075	ALDOA_HUMAN	Fructose-bisphosphate aldolase A	Representative isoform	32	144	26
PRT796_6_P68363	P68363	TBA1B_HUMAN	Tubulin alpha-1B chain	Representative isoform	31	198	0
PRT796_6_P29401	P29401	TKT_HUMAN	Transketolase	Representative isoform	31	128	30
PRT796_6_P27824	P27824	CALX_HUMAN	Calnexin	Representative isoform	31	96	30
PRT796_6_P13797	P13797	PLST_HUMAN	Plastin-3	Representative isoform	30	90	24
PRT796_6_P12270	P12270	TPR_HUMAN	Nucleoprotein TPR	Representative isoform	30	57	29
PRT796_6_P26641	P26641	EF1G_HUMAN	Elongation factor 1-gamma	Representative isoform	30	126	30
PRT796_6_P35241	P35241	RADI_HUMAN	Radixin	Representative isoform	30	70	18
PRT796_6_P11940	P11940	PABP1_HUMAN	Polyadenylate-binding protein 1	Representative isoform	30	114	8
PRT796_6_P12956	P12956	XRCC6_HUMAN	X-ray repair cross-complementing protein 6	Representative isoform	30	86	29
PRT796_6_O95347	O95347	SMC2_HUMAN	Structural maintenance of chromosomes protein 2	Representative isoform	30	54	30
PRT796_6_Q13813	Q13813	SPTN1_HUMAN	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	30	65	30
PRT796_6_P00338	P00338	LDHA_HUMAN	L-lactate dehydrogenase A chain	Representative isoform	30	158	26
PRT796_6_P49915	P49915	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing]	Representative isoform	29	127	28
PRT796_6_P04406	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	Representative isoform	29	272	29
PRT796_6_P55884	P55884	EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B	Representative isoform	28	62	28
PRT796_6_P68366	P68366	TBA4A_HUMAN	Tubulin alpha-4A chain	Representative isoform	28	160	5
PRT796_6_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	28	67	26
PRT796_6_Q16881	Q16881	TRXR1_HUMAN	Thioredoxin reductase 1, cytoplasmic	Representative isoform	27	107	26
PRT796_6_Q8NC51	Q8NC51	PAIRB_HUMAN	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	27	95	27
